fid,X,Y,Ex,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,URBAN_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
635,10.527,45.309,0.7598154233537172,0.9157775096579447,0.20748844020467916,0.016751035378307695,0.1954026184608009,0.19874783719845995,0.365115220956009,0.5958656264387608,0.4870895382294156
636,10.527,45.375,0.8171919644136392,0.820910338921341,0.2666969437082585,0.033375828214323736,0.25402245808835283,0.25256177169613714,0.21246915427716348,0.4783700984381247,0.5563587811385834
637,10.527,45.441,0.7291392903079289,0.6349670608575074,0.25310268522246904,0.053078574883274984,0.2658336193116634,0.21479120241148425,0.13039037204574783,0.31236348100517497,0.5072503604468428
638,10.527,45.507,0.510466145581972,0.4787055324109301,0.24118932330069567,0.08946616559962824,0.2933509572599351,0.16442601641237856,0.09136092273183408,0.1579159993124098,0.47803094989563627
639,10.527,45.573,0.3956111617905389,0.2776092506097876,0.18903809269119887,0.2884678788549035,0.26070659254934947,0.0979293057699782,0.052390508519135986,0.0436879983057543,0.3852413721210438
640,10.527,45.639,0.2156940332345845,0.1827336341594744,0.1341462106939958,0.571137808826306,0.18994884821643046,0.06454424430090189,0.021751180966940106,0.0180467776864304,0.3251162432528317
641,10.527,45.705,0.0845232388806578,0.09015720226223276,0.06163157467022195,0.7915252500273972,0.09071608024780697,0.026232659506507137,0.0,0.0004693790472733404,0.2579561995923775
642,10.527,45.771,0.0246200163248214,0.08590685176364518,0.02424673000199032,0.8574776398508482,0.037373516649473144,0.008676872177133243,0.00020081122155080324,0.00032798711775145487,0.21462701048223462
643,10.527,45.837,0.0115868348640298,0.08350059156992706,0.023267024365575133,0.849098284771975,0.036583903194644704,0.007605044864963162,0.0,0.00027313770348790027,0.224018932367568
644,10.527,45.903,0.005253662454015,0.08091240221030775,0.022079284954359228,0.8977465812065883,0.031652070465330036,0.010302921862894126,0.0004217035652566868,0.00046433409592926,0.14039473240812947
645,10.527,46.101,0.0011709072464396,0.0075586834621769825,0.001754058794563861,0.973257640685776,0.002214652544676204,0.0011971371813878106,0.0,0.0,0.005550223110914792
646,10.527,46.167,0.000651039948376,0.03993597766979503,0.02108629367256289,0.9321384059574397,0.03304987351538859,0.007005853866649647,0.0,0.0,0.08054380689768578
647,10.527,46.233,0.0007438378706993,0.04489348455528743,0.01993059039855573,0.9314564002103666,0.031152439181347538,0.006712980867128546,0.0,0.0,0.0948281221511714
648,10.527,46.299,0.0,0.04467828833292279,0.019385491541337462,0.9364410464857829,0.030545086551480083,0.006285607331540449,0.0,0.0,0.10644599247763872
649,10.527,46.365,0.0,0.034369601341489205,0.0036609983955184352,0.9602126587341072,0.005949800960920608,0.0010725921649408434,0.0,0.0,0.059430913742491556
650,10.527,46.431,0.0,0.031814990747851934,0.0027695557757080073,0.9616303356341388,0.004744576381432467,0.0005868617270567611,0.0,0.0,0.05507504335385806
651,10.527,46.497,0.0,0.04531627271813151,0.003987634804315397,0.9482048312757079,0.0069747226033633255,0.0006639201744535481,0.0,0.0,0.06747582333012501
652,10.593,44.913,0.6153815227006446,0.9255630481691519,0.15416923847461975,0.02450814109851726,0.1709338039271468,0.12180424858200349,0.5531582577656253,0.36799747603642874,0.40213866580329033
653,10.593,44.979,0.6212418082310356,0.9376766420984172,0.1242146173707415,0.029226315183509963,0.14366177495532279,0.09218040807543694,0.5382955646397701,0.37899895429627756,0.3835325023931215
654,10.593,45.045,0.6785361497034605,0.9715937416966743,0.10563439883390668,0.01966153531231661,0.12435085289555636,0.07621373085414326,0.5614102047392717,0.44995456872454637,0.38341714839288255
655,10.593,45.111,0.7300693592794147,0.966484899728888,0.1193534418525013,0.020081892752917333,0.14065348070792472,0.08594726186537284,0.5277680485353088,0.5079962973032498,0.3959050062319138
656,10.593,45.177,0.7597756568716797,0.9758178925742996,0.13656193152954405,0.010503557599747596,0.15304446839545,0.10626086833439942,0.47581903224000643,0.5825183424834918,0.41509700909675545
657,10.593,45.243,0.7789121840921679,0.9545426325658914,0.1654388590800079,0.010624967324819044,0.1709574983304345,0.14324468680892297,0.3728227461027117,0.5739833474572419,0.4482686231674235
658,10.593,45.309,0.7446940075364844,0.9221427485442381,0.17570458623212146,0.028553148315804154,0.17967905253430513,0.154025452375357,0.31527146680683643,0.5217541826727726,0.49556999879697267
659,10.593,45.375,0.8047893753244657,0.8369313592171557,0.22561784176650648,0.04263933450836213,0.23881816294395833,0.1896132918788052,0.21202435597957103,0.3917824485071006,0.5631647844084321
660,10.593,45.441,0.7181783296758094,0.6016519315229476,0.2072317817738647,0.052842560471787536,0.2544669430070108,0.13885660985336384,0.14984706105986553,0.24073744994170188,0.4723068771314873
661,10.593,45.507,0.5192245614684025,0.38004692181026434,0.21666924185684344,0.052944880279848214,0.29455375450080706,0.11651506372377692,0.07437356639272158,0.0769169136597087,0.39748978067946367
662,10.593,45.573,0.3978732158094805,0.1679927512514458,0.15440003071745745,0.2069575292602899,0.24807636302962016,0.0446597168866262,0.02588590054116435,0.011152965261027617,0.27596956873481193
663,10.593,45.639,0.22658386080732,0.13819417434166661,0.10575940123785192,0.5056708581505072,0.16924207928100152,0.031303640807385555,0.011927175808153619,0.003920259402770768,0.2563783986841326
664,10.593,45.705,0.092219942415479,0.0823057656989836,0.050815111106421035,0.7260906491121788,0.08490072095964975,0.011480124929539195,0.0,0.00023711227332404774,0.22125187167199864
665,10.593,45.771,0.0369181907014379,0.07590618806099843,0.019588452578818513,0.8408982277875439,0.032689171089396535,0.004515812922852009,0.0002289247925679157,0.0003217364651550951,0.1975816788598652
666,10.593,45.837,0.0165114477294181,0.07063590169055656,0.01700054649319333,0.8487240721736736,0.026597253885150336,0.0057136384554974514,0.0003654764232224619,0.0004257126294577185,0.21059700292177425
667,10.593,46.167,0.0006003115084841,0.021791755705361876,0.02221788419069896,0.9502478885197002,0.03518036572913131,0.007018409554698361,0.0,0.0,0.08445190415007571
668,10.593,46.233,0.0004882994147867,0.03924609814782088,0.021646031380205672,0.9369893649844674,0.03413225153237612,0.006983364449819876,0.0,0.0,0.11528135497543622
669,10.593,46.299,0.0,0.03800150256159047,0.020775965221768857,0.9399375074742947,0.032721300551798706,0.006745251824376321,0.0,0.0,0.12805362701194709
670,10.593,46.365,0.0,0.029705420071590497,0.0042511279876116335,0.9675979415546728,0.006438581048779777,0.001704983051173761,0.0,0.0,0.0715376245104544
671,10.593,46.431,0.0,0.01644182723869736,0.001995667957101475,0.980772927648631,0.0030135896929854213,0.000853799141170982,0.0,0.0,0.04719550248044439
672,10.593,46.497,0.0,0.02306915563161533,0.0028477694317522047,0.974068536254742,0.004284127507798493,0.0011989128442658483,0.0,0.0,0.043223839255458925
673,10.659,44.913,0.5982064385614835,0.898303757752811,0.1661086357927664,0.030303758171907582,0.2089869871854564,0.10627319331300292,0.4515316910372028,0.3246315779194097,0.35690571781676134
674,10.659,44.979,0.6361157308745886,0.9069864838910805,0.13111011348775053,0.039763551770696674,0.16341220959857702,0.08545018041680708,0.48708014744583966,0.33717344036912,0.3727218422547385
675,10.659,45.045,0.6914714007077957,0.9368584678062082,0.1358919985899063,0.02448501583775408,0.1732706820036505,0.0846429223814605,0.5169274592308394,0.4314880268385186,0.40903454089625874
676,10.659,45.111,0.7382949735577459,0.912245114826284,0.1374501922403419,0.04289039853051546,0.16398483658763308,0.09694967359998619,0.47709327889033004,0.4783470189689464,0.4177952913446911
677,10.659,45.177,0.7589554737933305,0.9222266722992766,0.16009562622404844,0.030822728338812548,0.1813446565289687,0.12262128353754011,0.41976983755823977,0.5082919473793152,0.4401604247198378
678,10.659,45.243,0.7607737301612252,0.9014488674204959,0.17530543867420362,0.03830263376346708,0.18109674548866578,0.1518394232303185,0.3110964371390068,0.46300597211068933,0.45869118561890254
679,10.659,45.309,0.7962079940018619,0.9147463613905793,0.17616759774849106,0.03184930579437295,0.18759464616827903,0.14694640993495994,0.27512144044059905,0.43230282048801244,0.5126067186844113
680,10.659,45.375,0.796300785869256,0.8504080972529173,0.19939832438995436,0.03961925999306089,0.22940402476973398,0.14914327486693083,0.1719612085828813,0.3556725108368027,0.5500840965682483
681,10.659,45.441,0.7118244104405398,0.611642038314135,0.15493364607349785,0.03895223509116376,0.2006756511995983,0.09334806805896326,0.1473163142375877,0.22594953299351136,0.4257600332201203
682,10.659,45.507,0.5143449883553705,0.2990003054778676,0.11605821752116692,0.01406018086112224,0.15884117213122553,0.06137934137260216,0.03876810825751412,0.05226132970050731,0.24062703383362727
683,10.659,45.573,0.3854619687856383,0.04623861589266059,0.05482269942580832,0.12754335051200405,0.0970940320973797,0.006849928315083052,0.0012215198873452384,0.000550649626616064,0.10434827427692056
684,10.659,45.639,0.2213483212873893,0.07591015691436868,0.04979842959321741,0.41718149392180165,0.08869134335776868,0.005731421025349399,0.0009873187059365547,0.00040563121349961967,0.17495133586982478
685,10.659,45.705,0.1052382939030012,0.08958299094878498,0.04204473688748349,0.6630731745417184,0.07272037666876491,0.007026015548969124,0.0,0.0018519784506130957,0.22679918310965042
686,10.659,45.771,0.0602623726484476,0.0849610638745735,0.022735631334648773,0.7922030900780789,0.03786176693956909,0.00530776879830877,0.0,0.0022397831819411136,0.2013822692622588
687,10.659,45.837,0.0255297745077574,0.0849262972840018,0.020022935984246187,0.8920372643550779,0.031147993681391508,0.006893334434065034,0.0,0.003819133580554068,0.19863962175257918
688,10.659,46.431,0.0,0.0,0.0,1.0,0.0,8.366223395677923e-05,0.0,0.0,0.0
689,10.725,44.979,0.6819488851743113,0.8663071031898801,0.1693550501419696,0.04498193695981372,0.19373763182902742,0.12779299538408262,0.3238181798182498,0.2669895126827479,0.41661607976863924
690,10.725,45.045,0.7081757038961559,0.8846516354683682,0.18240518883718437,0.031860785971725585,0.21218988897748076,0.13409058916997363,0.33566914583704793,0.3825811476967643,0.4475770155829571
691,10.725,45.111,0.7543440888645878,0.8213118395852077,0.2029393387669684,0.055500422655480386,0.23040734755053222,0.1548784720966525,0.26246366284652484,0.4415120417751597,0.4687586395470203
692,10.725,45.177,0.7710226709604008,0.8301348307519216,0.22889546118155601,0.04170075232382621,0.2504441026004564,0.1841634058057084,0.25451763425024276,0.47898337388273554,0.4851765942892334
693,10.725,45.243,0.7628634937554215,0.8214236608946809,0.22938807356826726,0.049764200318678606,0.24019827445672604,0.19540611427727916,0.1736682449747372,0.4379127898236682,0.5026319567664655
694,10.725,45.309,0.7744914806574175,0.9043544398587161,0.1887979502786111,0.03036858628274753,0.19792120125842821,0.16061668476268962,0.17511462304819508,0.45862867945181074,0.5201859759189809
695,10.725,45.375,0.8056342281469617,0.874521289771097,0.18739241643470042,0.04601132710201102,0.21346018913413345,0.14231175772048138,0.18127330754514148,0.42036263106860644,0.5784813453104076
696,10.725,45.441,0.716250509266979,0.7517591958439103,0.16039882439691996,0.05972897743834809,0.2089598748674839,0.0954254786165437,0.19447982236353614,0.3347528280010247,0.518656200160101
697,10.725,45.639,0.2003299263341507,0.10632651869460813,0.03818758910644508,0.3394569403367986,0.06865461459409311,0.0037686743069644006,0.0,0.0,0.2357637304403121
698,10.725,45.705,0.1236983122008066,0.10153234374166337,0.03721742859285856,0.5571693945816815,0.06413724515187388,0.00646411938738453,0.0,0.00284312260809726,0.2443133724640096
699,10.725,45.771,0.0781675459398782,0.08770392092170494,0.032878097269224214,0.6837601035801686,0.05646997869718522,0.0059105233907640175,0.0,0.002634620781594395,0.20724678386777864
700,10.725,45.837,0.0515350389008956,0.07193728602248267,0.028727406987429656,0.7806690015924168,0.04782652426785227,0.006697991016969531,0.0,0.0037609778468006036,0.17359377213735433
701,10.791,44.913,0.6231268241177028,0.8656249828352051,0.2643056786068525,0.007187743549987092,0.2689668370070774,0.23297742021492357,0.29669564669335824,0.14258457391390214,0.5343478215941316
702,10.791,44.979,0.6892772321175668,0.8827761673901882,0.1954983723643078,0.025717433607857474,0.20337678509815954,0.16789158708017052,0.23405075634162817,0.227281590745515,0.509701129145484
703,10.791,45.045,0.718708498208066,0.8572648692887591,0.21930058800624716,0.0282907508616568,0.22885768157910102,0.18759885931998466,0.29186766956201105,0.31009203043410977,0.5273630732560882
704,10.791,45.111,0.764858614064974,0.7822022619565285,0.250677343898008,0.05217947508028762,0.24749626537323174,0.22861417714265111,0.2569349006373696,0.3581131435428037,0.5393734242867622
705,10.791,45.177,0.7853587420419514,0.7937859083033191,0.26674658268889706,0.04135573983009523,0.25782633414826334,0.24883066636605733,0.26071944386063967,0.4226389700609247,0.5217052228425402
706,10.791,45.243,0.7740384122556203,0.8054157358774072,0.25424579636922207,0.0444244385874984,0.23647246524344398,0.2464975961450963,0.1864928239281634,0.4097916806602515,0.49751696265737577
707,10.791,45.309,0.8141601039157768,0.929541411824279,0.17548122626695475,0.018164940231095498,0.1647417518896375,0.16862283563356006,0.1763896753437986,0.4858413493680468,0.45245013985808336
708,10.791,45.705,0.1254520354227428,0.10465605076145837,0.04793278232081219,0.4748718007749203,0.08046393017780094,0.010452589193586,0.0,0.006363397307948586,0.32869083298367546
709,10.791,45.771,0.100687776003952,0.07572277202910158,0.03785288374384698,0.5841496313959658,0.06385228724577151,0.007961004586715052,0.0,0.00447685676539168,0.23140276888586614
710,10.791,45.837,0.0779207931039929,0.08013928444929048,0.04189516628279332,0.675400711066568,0.06976079440534758,0.00971766348872017,0.0,0.00550198584964006,0.23016534509313724
711,10.857,44.913,0.6194464956457103,0.9125444111823653,0.2124632660007372,0.005447444910115427,0.19607297670720494,0.20754876092494814,0.3630794816411082,0.1577572332110845,0.5577026708869557
712,10.857,44.979,0.6917439510899335,0.9035386281245263,0.17983768355318985,0.022147134574806673,0.1776953717619612,0.16389243893083721,0.3071125736832352,0.19465800947379283,0.5210801077145522
713,10.857,45.045,0.7323844377427444,0.8765510030487406,0.19454927987393253,0.02774083532578428,0.19208195352853152,0.17744341303095879,0.2828996581493112,0.2544057419023119,0.5152638538152934
714,10.857,45.111,0.7708989354606267,0.812667962467521,0.24074848306602523,0.034727357848420654,0.23672085459943562,0.22054062389229323,0.2368227433869701,0.35167841018396706,0.5226999912505182
715,10.857,45.177,0.8018538308262708,0.8290394850715537,0.2578499570899929,0.024238574702002993,0.24962115040534422,0.24013818367868534,0.2225292057127842,0.47083770531390373,0.514135470330772
716,10.857,45.243,0.7830183003814675,0.8446563672766432,0.25985258947117607,0.015671164587817997,0.2502998334111477,0.24326985616346594,0.24494825471159026,0.5337724830368729,0.49014870668970384
717,10.857,45.309,0.8591000214584064,0.9727799154388452,0.1602115841550328,0.00424946673838369,0.1682894636447025,0.13597205572073875,0.24303987599652502,0.6354649381746376,0.42374971371058645
718,10.857,45.837,0.1207594398645878,0.0322628430317365,0.03985026280702604,0.45066155511850053,0.07390505674244512,0.0016549303786170505,0.0,0.0,0.2206349739270474
719,10.923,44.913,0.5956912005539187,0.9380257150840053,0.18330519735315448,0.005174124240530795,0.17568249768784217,0.172521106717333,0.3846958441290648,0.1863339472971527,0.5558835420302073
720,10.923,44.979,0.681493118217524,0.9134158612512864,0.15855640855499675,0.021510737152834195,0.16727026754422974,0.1338446161073141,0.3341010606167447,0.1797041803841691,0.4904618440611782
721,10.923,45.045,0.7328856825546326,0.912085713874902,0.15790131629547727,0.025271991437405075,0.16095384043612387,0.1389494993172047,0.3335519963474218,0.24662443173009402,0.464110519313638
722,10.923,45.111,0.7687597044473075,0.8946288026869851,0.1732209443953654,0.027527953877469535,0.1681797852209297,0.1608601612502868,0.33552378076473804,0.35219945374734846,0.44060891727368173
723,10.923,45.177,0.7879148178448542,0.9177373896992788,0.18463089156707654,0.01700649716005049,0.16655584086557235,0.1842249366933287,0.35243808952288774,0.4880144404564143,0.446619759161829
724,10.923,45.243,0.7761081382490225,0.9330998389032542,0.19060288843331843,0.006823826136624871,0.1662829558133043,0.19587372777128784,0.3644261966702052,0.5744237170855638,0.4294855102333802
725,10.989,44.913,0.5708487783441892,0.9571662546373961,0.15684616373528498,0.00453039653320057,0.16946977251439305,0.12837516691065387,0.534034667619086,0.217070950767802,0.5053104672092383
726,10.989,44.979,0.6089370520239571,0.9160207408208632,0.14509526767136613,0.021334546875218772,0.16823363626700444,0.10723746661280156,0.4846883342998008,0.20800091365005222,0.437684071236941
727,10.989,45.045,0.6812793944051767,0.9389173429845384,0.12874274972743582,0.02071818626765842,0.15250355917363706,0.09191235663669638,0.4578433673547564,0.2787470872519821,0.40273062937406345
728,10.989,45.111,0.757307700412989,0.9339753783297307,0.12193439500298686,0.025412774877938818,0.15006914740723915,0.08139341996813466,0.3941191367129934,0.38796093677626553,0.36633813709128665
729,10.989,45.177,0.7844010321358814,0.9740915264863061,0.11660844307724053,0.014275343417372808,0.144144359101703,0.07720824173246693,0.35167074328626774,0.529070309125338,0.37231886944543024
730,11.055,44.979,0.6060555430614553,0.8967575233244823,0.16444977371097913,0.02279894316589688,0.18427183914609666,0.12797031335319195,0.5129992842374863,0.20176585574668185,0.4306397904568714
731,11.055,45.045,0.652089160940576,0.9195904405557697,0.14721759567198725,0.023232530071129836,0.16445481364142506,0.11508013210877822,0.5440718541626097,0.27706428078589523,0.4085041747908794
732,11.055,45.111,0.7547246288731804,0.9045978394701123,0.13124725095886394,0.03210857363664567,0.1539396598515566,0.09523814224201448,0.4649194235229695,0.3345767314663754,0.38330013992978473
733,11.055,45.177,0.7851144050408786,0.9671792380611671,0.10875086146945509,0.020247371864276862,0.12632512899997225,0.08016381043941484,0.5058196861070355,0.481377848068057,0.36575041106913564
734,11.121,44.913,0.5532589694997091,0.9800638383549451,0.14736913471142696,0.0013329877507522003,0.15898930714371382,0.12086554490114336,0.853637164969273,0.15369377069384194,0.4187179061990013
735,11.121,44.979,0.5970879667948602,0.9183698217281533,0.1457033654513579,0.021637616739209883,0.16172148825669774,0.11494507940992833,0.6846708400581422,0.18366668114793422,0.4255099346188554
736,11.121,45.045,0.6477366540474225,0.928145117919918,0.1361306780677346,0.023346467933890273,0.15007460495182992,0.10842635941092578,0.7229190506831118,0.24455973505737558,0.4152498598287294
737,11.121,45.111,0.729913135813095,0.8917751090165834,0.1263208129345426,0.038871065711121026,0.1433828649368964,0.09647240238595248,0.5414507856544589,0.30258563336817523,0.41762165883257873
738,11.187,44.913,0.4847277773412993,0.996554736385321,0.12433013004764189,0.0034323799230466926,0.12960082544026602,0.10654184552376549,0.9815497707844593,0.11795102961550745,0.3952096516440442
739,11.187,44.979,0.5876816464927171,0.9187980195503541,0.13961009066526758,0.025253825734239874,0.14867998090077084,0.1164559010902343,0.7337867856608867,0.13240539085007433,0.4206813340873507
740,11.187,45.045,0.641822188235808,0.9242657760571217,0.1344124483375826,0.02587725369809983,0.1418763802814455,0.11339894540068735,0.7661293590515189,0.17368596367177688,0.4177681237514608
741,11.187,45.111,0.6972830133648371,0.8532770200443193,0.13793231905460396,0.04928115927185658,0.14710439583314036,0.11484499839934273,0.5537885815114066,0.22448068884299316,0.43853340560289694
742,11.253,44.913,0.4506375681079351,0.9977912117091923,0.09576493047968439,0.010257966220881926,0.11346369248833019,0.06836568655860581,1.0,0.1376730177429031,0.3908860770221507
743,11.253,44.979,0.556032980972604,0.9465670812598493,0.10047839712978134,0.025259112140252834,0.11781922935542904,0.07296255064586919,0.7885410121961547,0.14087050121808664,0.3943400893223362
744,11.253,45.045,0.6142241678783856,0.9502217782426974,0.09930384413310747,0.02386096046786164,0.11724019972338671,0.0713078253318701,0.9193868857181925,0.15641577545351576,0.3877778629893777
745,11.319,44.979,0.5206313094233016,0.900585497829687,0.11301338095547865,0.03400050273264731,0.13201349931197917,0.08256133238928014,0.7957320319249421,0.1666552234376852,0.3936655619621168
746,11.319,45.045,0.6099990845094768,0.9011221843528118,0.11350202562214454,0.033158982232820565,0.13284001886905308,0.08266076115018986,0.8034368998068704,0.16585623037202857,0.3931424621193379
747,11.385,44.979,0.485649031195435,0.8526648441652839,0.12205291614804999,0.03876355102942208,0.16241115777573362,0.06920650430417766,0.7774757774326777,0.23452576863799288,0.4328398181138708
748,11.451,44.979,0.4573610920888153,0.814281524199842,0.07388315435240105,0.04476925944262996,0.09906481039458946,0.0411706640284457,0.44575923115042904,0.27002765606236345,0.3009918760927956
