fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
111,0.7640662414696486,0.26705831679404374,0.08589217546479533,0.23027028366076,0.11732016594088218,0.259598616674927,0.5581250556143413
112,0.6539395751823376,0.42403560772562127,0.06253675335361683,0.40905152475721285,0.1568694689721865,0.2559027010286135,0.6912742968895715
113,0.4965971640145115,0.5930957531146513,0.07955453868897701,0.551906905928189,0.2016803488820331,0.1860994429737636,0.7758221336323482
114,0.3905515943841509,0.6709178377158612,0.12833639964629992,0.5916679647593532,0.2153883371336671,0.12583743951548837,0.7879807794687166
115,0.36123405558080246,0.6193692869211167,0.20523908078982328,0.48465144475886635,0.19199284093376687,0.10927072888621987,0.7328059600693644
116,0.3312752632870835,0.5427470672549923,0.29151878238764073,0.3878812859124797,0.14095679118650234,0.10555437421167833,0.7281826692679948
117,0.27591577191991384,0.470570697396645,0.38057182456684996,0.2883917268313315,0.0812129912878837,0.07950075950849277,0.7252275439794713
118,0.19910393702983326,0.39621510792501485,0.4884765003967163,0.21420483866794393,0.025817000950120083,0.03578144984561087,0.6591787084378758
119,0.14402438146474586,0.25268158112744743,0.6233241193384631,0.08988844030059177,0.006786418832992016,0.010079169595212703,0.49335205522176534
120,0.10468888865164518,0.13928130154403684,0.7238747355556436,0.03392161022397491,0.0015368185238410332,0.0014342037112307136,0.33355543380593294
121,0.09204825587125727,0.0884775906365664,0.7517386128220124,0.014651920166362884,8.009300865847483e-17,0.0005396974361792427,0.25576983379079854
122,0.3878364590374343,0.060187677546257194,0.6054787360447734,0.019694380148533253,0.13459148074907737,0.0010139982408232334,0.4713323924671715
123,0.4673933735253754,0.0887260391189501,0.5286357896221983,0.04119075118202023,0.20753549716655684,0.0029753652410275614,0.5178414931182074
124,0.6021861743530269,0.13401451390785554,0.36035750855610926,0.08176241221059996,0.36138403066011077,0.010520868038490004,0.6020931675731619
125,0.7309630583288237,0.16461645543590464,0.21134363988812221,0.11336442395452206,0.5113371357859534,0.04568690060052469,0.6605769386571175
126,0.8287205075241133,0.16983560583924945,0.10489130293542885,0.12399324453734258,0.5015749340630957,0.12097262869815775,0.6317377217065165
127,0.8407245738778758,0.17015200432422145,0.08473223261076042,0.12995463356154693,0.402095162424038,0.1755941387614856,0.5696703860699399
128,0.8232452180378534,0.16926254356974707,0.10048916882703374,0.1260791285550495,0.17586173523018447,0.20125917248088018,0.5180419984677986
129,0.819838131948386,0.19198927224678627,0.09587088553863986,0.1513560080759054,0.07709547410161274,0.18362290705882883,0.5353545068943456
130,0.8139125785059635,0.2243921858737326,0.07409185400958483,0.1935158317811623,0.07789388583366871,0.19040681742704918,0.5681153799112617
131,0.7028952515746987,0.3745903263418344,0.0483486794498846,0.35922100598533147,0.10537840084839618,0.19434003142340914,0.6581548457505051
132,0.5244575973098766,0.5752896471941773,0.044401192399805674,0.59159924087018,0.12002586384245643,0.17156053790892242,0.8024319606040351
133,0.3685278832149707,0.7384915069733082,0.06584108435651528,0.720688513600949,0.14869069004350371,0.12493955675318145,0.8829250375220131
134,0.32061433283167196,0.773611586006916,0.10242729300236984,0.6897865588167421,0.1691633306564322,0.0985587810269833,0.8837477181141379
135,0.33977976399049714,0.6999772004225825,0.16253903686895763,0.5365427171769878,0.16007177470993775,0.10481168845561095,0.8400995475772199
136,0.322855876858519,0.6130634197442599,0.24521092734872488,0.4298469614890665,0.11844464601486074,0.10295366422330991,0.8293238665842264
137,0.24796482710467935,0.48575051318596363,0.37764188629745304,0.30794185660280987,0.06702866392965243,0.07170030645467551,0.7699812383391221
138,0.15583909976301308,0.3439621378870705,0.527657634054601,0.192289660790072,0.019678608966555478,0.027816805257899032,0.6187717093523967
139,0.1037044258768216,0.17925848872145003,0.6659360974791058,0.057307306348098656,0.004342838359345718,0.00369640050045958,0.4153915360623255
140,0.09266855609932231,0.08954332707147246,0.7310717188324453,0.015773998549189067,0.0004478358652025332,3.488759961148408e-05,0.2770783747845448
141,0.08426507326234797,0.07322987346476255,0.7689977597704609,0.012067742792502086,3.582684597917214e-17,5.518965470589036e-06,0.2298331263395506
142,0.06581647917434111,0.056168807193251166,0.8227607824282636,0.010050888926037666,0.0,6.016649605731206e-06,0.17983321153869392
143,0.3405863332762807,0.051206372289231264,0.6642765659604448,0.016670244858182554,0.1009476015709239,9.916006819130648e-05,0.46508662430900233
144,0.41722499358932635,0.05926841368871375,0.5801036386084777,0.020768258195587922,0.1465860299954422,0.0006969419477126248,0.47139000441753587
145,0.5617874491860729,0.08955122384640665,0.42691729005260814,0.04464138821315781,0.23987239978174946,0.004509280568603088,0.5447682101407066
146,0.7097562400184353,0.12600209310113694,0.26193978146818125,0.07802263320541013,0.42001171080628036,0.03262768448679124,0.6255498092981249
147,0.8169320782725028,0.1542363136877725,0.1292069623828767,0.10367105896788123,0.47855723441105763,0.10317831364986245,0.6280878007309231
148,0.8277142860893563,0.18968519767982125,0.08292941580877095,0.1405840163386622,0.41840751886934097,0.16077092527489995,0.5862056369160069
149,0.8335165548497513,0.1939079236779632,0.07326975384485399,0.1451300893270149,0.23905121235137353,0.20364617583880357,0.5299650738406736
150,0.8358771571435724,0.2162883701658577,0.06336271634006942,0.1822470147263695,0.09753591814215208,0.19712718184743047,0.5483985965852607
151,0.8053605223986817,0.26378293229071015,0.04970157826820646,0.25228879162512424,0.08007986570925221,0.19774186457166923,0.5992122518808071
152,0.6226447045974092,0.4731632775748021,0.04015797275309218,0.48108516874260987,0.09740446047174862,0.1636225686868952,0.7067430695637217
153,0.39541618339531226,0.7248825923088633,0.03720410212118575,0.75315401293878,0.10290842863679923,0.11659939380787605,0.8536595587782592
154,0.24497703720737635,0.8950190174421434,0.04921588015552203,0.8720206976057707,0.11308661788460879,0.07127013510960555,0.9407224237678515
155,0.23058633654491192,0.8944435629305211,0.08286521308277423,0.7888139805922644,0.11524445301492459,0.061505463596261384,0.9499499144399397
156,0.2773765939809418,0.7890744866121735,0.1467130587007518,0.6011249626983863,0.11949297288612235,0.07527264247790413,0.9235818580326818
157,0.2803498791654183,0.6680477896699293,0.23846316936154607,0.46771819948216037,0.08533525415272027,0.07819234869651945,0.897432060419032
