fid,left,bottom,right,top,lng_cen,lat_cen,X_UTM,Y_UTM,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,urban,agricultural
390,9.768,46.266,9.834,46.332,9.801,46.299,561688.2619,5127581.066,37.27887203,2140.655814,253.4426117,30.97341551,3,1,3.113644838,3,0.021408258,0.96404845,0,0.007468911,0.001767523,0.000352361,0.004954497,0,18,0,0,0,7,0,0,0,0,0.977329975,0,0.022670025,9,0,0,0,0.134692441,0,0,0,0,0.865307559,0,0,0,0.026824846,0,0,0.15808063,0,0,0,0,0,0
391,9.768,46.332,9.834,46.398,9.801,46.365,561614.0973,5134914.515,7.53804381,2839.429225,239.6958466,33.49932559,3,1,93.12542725,3,0,0.999359809,0,0.000640191,0,0,0,0,14,0,0,0,7,0,0,0,0,0.951260912,0,0.048739088,0,0,0,0,0,0,0,0,0,0.202661654,0,0,0,0,0,0,0,0,0,0,0,0,0
392,9.834,45.012,9.9,45.078,9.867,45.045,568279.3527,4988314.943,0.511988744,37.91954049,179.0041504,1.424562615,2,4,4780.618164,5,0.088418881,0.019551199,0,0.89202992,0,0,0,0,19,0,0,0,4,0,0,0.558944684,0.323558258,0.117497058,0,0,0,0,0,0,0.010688349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,9.834,45.078,9.9,45.144,9.867,45.111,568200.7894,4995646.806,27.6276672,40.32591236,10.63379669,0.532839866,2,4,1613.086426,2,0.774463765,0.077408296,0.000497455,0.086081951,0.034280073,0.022538777,0.001070107,0.003659575,9,0.100329945,0.367718644,0,7,0,0,0.130481169,0,0.860450229,0.009068601,0,5,0,0,0,0.305152371,0.418642454,0,0,0,0,0,0.0361956,0.361956003,0.072391201,0,0.493591341,0.457462654,0.016586605,0.180978002,0.0361956,0.217173602,0,1
394,9.834,45.144,9.9,45.21,9.867,45.177,568122.135,5002978.752,38.02634914,47.82404971,66.18960571,0.459965267,2,5,2945.977539,2,0.828258644,0.050287945,0.003253967,0.024229583,0.037194301,0.043825555,0.006374104,0.0065759,9,0.052793863,0.43756379,0.000268589,7,0,0,0.002306583,0,0.997693417,0,0,4,0,0,0.112475547,0.308198123,0.260557939,0,0.301704723,0,0.017063668,0,0.026297555,0.60484376,0.447058431,0,0.548445736,0.684403052,0.021415406,0.420760877,0.131487774,0.60484376,0,1
395,9.834,45.21,9.9,45.276,9.867,45.243,568043.3897,5010310.782,37.98282689,59.69779485,170.7704315,0.182657103,2,5,2639.501953,2,0.898406871,0.022987474,0,0.002161257,0.03231364,0.036362578,0.001594462,0.006173719,9,0.036491719,0.499602065,0,7,0,0,0,0,1,0,0,4,0,0,0.177755841,0.448124383,0.196018427,0,0.178101349,0,0,0,0.078983063,0.526553752,0.500226064,0,0.50815215,0.737737054,0.018059351,0.157966126,0.052655375,0.236949188,0,1
396,9.834,45.276,9.9,45.342,9.867,45.309,567964.5535,5017642.894,37.9392529,66.96459339,6.45604229,0.322101482,2,5,9894.053711,2,0.808142773,0.04132907,0.000429099,0.009956367,0.063542506,0.062868307,0.001910229,0.011821649,9,0.019506734,0.445209977,0,7,0,0,0,0,1,0,0,4,0,0,0.10210502,0.362959547,0.20447358,0,0.277243379,0,0.053218474,0,0,1.107032869,0.896169466,0,0.627690735,0.965956001,0.022819686,0.131789627,0.131789627,0.316295106,0,1
397,9.834,45.342,9.9,45.408,9.867,45.375,567885.6264,5024975.09,37.89562722,72.91090795,329.9624023,0.495038234,2,5,5451.296875,2,0.795088981,0.077694757,0,0.010277929,0.054605627,0.048684815,0.004634841,0.00901305,9,0.018295312,0.461867696,0,7,0,0,0,0,1,0,0,4,0,0,0.124133949,0.564236226,0.004124051,0,0,0,0.307505774,0,0.052776538,0.606930184,0.580541915,0,0.459771582,0.783542132,0.025779845,0.47498884,0.184717882,0.765259797,0,1
398,9.834,45.408,9.9,45.474,9.867,45.441,567806.6087,5032307.369,37.85194992,92.76421461,180.0919342,0.396928911,2,5,2706.44751,2,0.823661995,0.083658715,0.000891147,0.009325368,0.034007888,0.040297302,0.003013428,0.005144157,9,0.059569554,0.525753389,0,7,0,0,0,0,1,0,0,9,0,0,4.95E-05,0.494013509,0,0,0,0,0.505936948,0,0.052837436,0.528374365,0.581211801,0,0.390867894,0.810995544,0.030780926,1.136004885,0.184931028,1.875728996,0,1
399,9.834,45.474,9.9,45.54,9.867,45.507,567727.5005,5039639.731,37.80822103,124.004445,33.70396805,0.667685996,1,5,15938.53711,2,0.745261079,0.045946635,0,0.011594129,0.089726243,0.087611364,0.006850628,0.013009921,9,0.040503457,0.460847018,0,7,0,0,0,0,1,0,0,4,0,0,0,0.903948173,0,0,0,0,0.096051827,0,0.290942015,0.978623141,1.269565155,0.28929644,0.644534786,1.16720091,0.026330159,0.952173867,0.343840563,1.772101363,0,1
400,9.834,45.54,9.9,45.606,9.867,45.573,567648.3017,5046972.176,37.76444061,157.7285269,299.5916138,1.057194206,1,5,24329.72656,2,0.653308809,0.049431764,0.000858634,0.018302939,0.142162798,0.088879529,0.016625887,0.030429641,9,0.03446038,0.399798819,0,7,0,0,0,0,1,0,0,4,0,0,0,0.756976398,0,0,0,0,0.243023602,0,0.185359557,0.609038546,1.48287646,0,0.451300678,1.480450715,0.017936573,0.714958293,0.423678989,1.933035385,0,1
401,9.834,45.606,9.9,45.672,9.867,45.639,567569.0126,5054304.704,37.72060872,259.2568287,270,7.692081228,1,3,26544.73633,2,0.444507389,0.225765733,0,0.002671466,0.15667139,0.142356937,0.004861899,0.023165186,17,0.033265092,0.088616644,0,7,0,0,0.224733028,0,0.775266972,0,0,4,0,0,0.206205045,0.735572939,0,0,0,0,0.058222016,0,0.079532121,0.742299792,1.219492515,0.28614943,0.476694393,1.395785617,0.015119466,1.537620997,0.212085655,2.889667047,1,0
402,9.834,45.672,9.9,45.738,9.867,45.705,567489.6332,5061637.316,37.67672541,445.4222892,235.9763031,18.81578407,3,3,16929.26172,3,0.238308134,0.59046363,0,0.004461621,0.107873075,0.035301189,0.01279578,0.010796572,4,0.001572174,0.003512995,0,7,0,0,0.208393079,0,0.791606921,0,0,3,0.003134328,0,0.76305141,0.090729685,0,0,0,0,0.143084577,0,0,0.583914864,0.238874263,0,0.342815309,0.544359168,0.002365435,0.875872296,0.159249508,2.601075304,0,0
403,9.834,45.738,9.9,45.804,9.867,45.771,567410.1636,5068970.01,37.63279074,609.7720345,180,20.84631138,3,3,12763.8877,3,0.268971723,0.609095949,0,0.002308077,0.086060841,0.026251902,0.001175279,0.006136229,4,0,0.000217063,0,7,0,0,0.013879583,0,0.986120417,0,0,3,0,0,0.716933194,0,0,0,0,0.203640047,0.079426759,0,0.026572571,0.558023989,0.425161134,0,0.73679812,0.581544548,0.002218808,1.248910832,0.026572571,4.517337052,0,0
404,9.834,45.804,9.9,45.87,9.867,45.837,567330.604,5076302.788,37.58880476,700.148057,180,23.97250682,3,3,15052.01563,3,0.237242974,0.582216435,0,0.009253221,0.102942261,0.056662688,0.004978196,0.006704226,4,0,1.09E-05,0,7,0,0,0.004113258,0,0.995121485,0.000765257,0,3,0.04403865,0,0.50757538,0.116399741,0,0,0,0,0.33198623,0,0,0.665091645,0.638487979,0,0.58724266,0.895056248,0.000539189,0.665091645,0.053207332,5.71978815,0,0
405,9.834,45.87,9.9,45.936,9.867,45.903,567250.9544,5083635.649,37.54476751,1376.326931,23.99891472,31.04457615,3,3,3213.946533,3,0.10675335,0.867364318,0,0.000637283,0.023001786,0.002089975,0,0.000153288,4,0,0,0,7,0,0,0,0,1,0,0,9,0.005725699,0,0.427313582,0,0,0,0,0,0.566960719,0,0,0.10653948,0.05326974,0,0.066656613,0.088321329,0,0.2663487,0,2.184059336,0,0
406,9.834,45.936,9.9,46.002,9.867,45.969,567171.2149,5090968.593,37.50067907,1629.307933,0,30.45794648,3,3,377.0941467,3,0.039159,0.9470524,0,0.007933401,0.005204385,0.000507294,6.47E-05,7.89E-05,4,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0.063741501,0.066857752,0,0,0,0,0.869400747,0,0,0,0.079998551,0,0,0.151767211,6.78E-05,0.21332947,0,1.226644454,0,0
407,9.834,46.002,9.9,46.068,9.867,46.035,567091.3857,5098301.62,37.45653947,2148.396375,0,29.53401288,3,3,0.124610439,3,0.007144727,0.981204901,7.18E-05,0.011157412,7.90E-05,0.000342156,0,0,7,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.220657199,0,0,0,0,0.771315565,0.008027236,0,0,0,0,0,0,0,0,0,0,0,0
408,9.834,46.068,9.9,46.134,9.867,46.101,567011.4669,5105634.73,37.41234878,1760.589511,0,32.2514415,3,1,3.37E-05,3,0.030189254,0.959343143,0,0.008769768,0.001224235,0.000473599,0,0,4,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.360702294,0,0,0,0,0.621005329,0.018292377,0,0,0,0,0,0.065300006,0,0,0,0,0,0
409,9.834,46.134,9.9,46.2,9.867,46.167,566931.4585,5112967.923,37.36810704,712.2782999,90,21.48861135,3,1,22408.3457,3,0.206110773,0.625523183,0,0.00992104,0.100008984,0.044469274,0.002976882,0.010989865,4,2.19E-05,0.001880747,0,7,0,0,0,0,0.888385978,0,0.111614022,9,0,0,0,0.13294759,0,0,0,0,0.837770494,0.029281916,0,1.043670742,1.873255178,0,0.612349598,1.719028295,0.000532248,0.240847094,0,1.605647295,0,0
410,9.834,46.2,9.9,46.266,9.867,46.233,566851.3607,5120301.2,37.32381432,1375.624339,150.2195587,33.50021313,3,1,2296.93335,3,0.054348012,0.902077634,0,0.007625512,0.032676482,0.002229402,0.000447594,0.000595364,4,0,0,0,7,0,0,0,0,0.993821797,0,0.006178203,9,0,0,0,0.072870087,0,0,0,0,0.927129913,0,0,0.401888185,0.375095639,0,0.444792359,0.507350404,0,0.080377637,0,1.286042192,0,0
411,9.834,46.266,9.9,46.332,9.867,46.299,566771.1735,5127634.559,37.27947067,1880.553516,0,27.8037948,3,1,2531.291992,3,0.077235191,0.870855853,0,0.009599455,0.026951517,0.003249849,0.009690224,0.00241791,4,0,0,0,7,0,0,0,0,0.990694067,0,0.009305933,9,0,0,0,0.127003554,0,0,0,0,0.872996446,0,0,0.05364883,0.429190643,0,0.040616045,0.668803613,9.12E-05,0.05364883,0,1.314396345,0,0
412,9.834,46.332,9.9,46.398,9.867,46.365,566690.8971,5134968.002,19.62652549,2874.779612,360,24.96190138,3,1,28.36070251,3,0,0.994485504,0,0.005514496,0,0,0,0,18,0,0,0,7,0,0,0,0,0.948532215,0,0.051467785,9,0,0,0,0.000117483,0,0,0,0,0.526928822,0,0,0,0,0,0,0,0,0,0,0,0,0
413,9.9,45.078,9.966,45.144,9.933,45.111,573392.544,4995704.588,14.5318733,36.63092365,90,0.797118557,1,5,3802.544922,2,0.630320476,0.219225632,0,0.112194164,0.004858145,0.029499288,0.000546725,0.003355569,9,0.131485569,0.248442346,0,7,0.001037344,0,0.469294606,0,0.524792531,0.004875519,0,0,0,0,0,0.279882424,0.101302199,0,0,0,0,0,0,0,0.137628505,0,0,0.342011606,0.006504654,0.206442758,0,0.206442758,0,1
414,9.9,45.144,9.966,45.21,9.933,45.177,573307.9011,5003036.534,38.02703521,50.64199227,270,0.291622064,1,5,6822.896484,2,0.821107137,0.026968985,0.001051713,0.003930787,0.050930672,0.080855104,0.002474784,0.012680818,9,0.043725296,0.43717778,0,7,0,0,0.005485152,0,0.985435975,0.009078873,0,5,0,0,0.012009792,0.261471733,0.395616672,0,0.330901802,0,0,0,0.052594161,0.420753285,0.999289053,0,0.561062749,0.999556168,0.016093959,0.131485402,0.131485402,0.394456205,0,1
415,9.9,45.21,9.966,45.276,9.933,45.243,573223.1603,5010368.563,37.98351058,59.06154891,270,0.181563079,2,5,3298.67041,2,0.899188483,0.017658517,0,0.002319723,0.035465744,0.038326993,0.000412458,0.006628082,9,0.033590397,0.550826584,0,7,0,0,0,0,1,0,0,5,0,0,0.071647194,0.326230048,0.350617081,0,0.251505677,0,0,0,0,0.473889846,0.658180342,0,0.498741562,0.900603998,0.02514062,0.684507556,0.131636068,0.842470838,0,1
416,9.9,45.276,9.966,45.342,9.933,45.309,573138.3216,5017700.674,37.93993422,61.4106712,270,0.515689604,2,5,1835.097778,2,0.843529546,0.088109439,0.001194597,0.008461905,0.025952465,0.029605783,0.00031252,0.002833745,9,0.034783171,0.498486986,0,7,0,0,0,0,1,0,0,4,0,0,0,0.963701971,0.036298029,0,0,0,0,0,0.026357452,0.342646878,0.790723564,0,0.321738596,0.725585041,0.020548926,0.474434138,0.105429809,0.685293755,0,1
417,9.9,45.342,9.966,45.408,9.933,45.375,573053.3853,5025032.868,37.89630617,77.20895324,90,0.300644717,2,5,11883.20508,2,0.829451451,0.017269502,0,0.003899225,0.081910437,0.052718982,0.001063041,0.013687362,9,0.014808268,0.58065872,0,7,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.13193898,0.290265757,1.820757931,0,0.323825353,1.267931074,0.026726439,1.029124048,0.237490165,1.319389805,0,1
418,9.9,45.408,9.966,45.474,9.933,45.441,572968.3514,5032365.146,37.85262649,94.1366598,270,0.309221199,2,5,10875.78809,2,0.820763682,0.006800437,0,0.007302322,0.072476989,0.076739141,0.005285631,0.010631798,9,0.033462825,0.633775763,0,7,0,0,0,0,0.999234743,0.000765257,0,4,0,0,0,1,0,0,0,0,0,0,0.184927722,0.581201413,1.188821072,0,0.391845553,1.35595958,0.033226953,1.637931255,0.13209123,2.166296176,0,1
419,9.9,45.474,9.966,45.54,9.933,45.507,572883.22,5039697.506,37.80889523,127.7119952,259.2709045,0.384551349,1,5,20524.79688,2,0.759286469,0.009170368,0.000848469,0.000758266,0.104052988,0.103752078,0.007395208,0.014736154,9,0.020121464,0.567042728,0,7,0,0,0,0,1,0,0,4,0,0,0,0.980389563,0,0,0,0,0.019610437,0,0.211590419,0.952156887,1.824967368,0.28418621,0.740609282,1.470409944,0.018163288,0.555424851,0.026448802,1.031503295,0,1
420,9.9,45.54,9.966,45.606,9.933,45.573,572797.9913,5047029.948,37.76511245,179.2575079,284.6634827,2.015596655,1,5,17650.79688,2,0.710458548,0.060729399,0,0.000630033,0.10914458,0.098820646,0.003502222,0.016714572,9,0.061782075,0.377117269,0,7,0,0,0.051162348,0,0.948837652,0,0,4,0,0,0.120985897,0.667185327,0,0,0,0,0.211828776,0,0.264794657,0.979740231,1.29749382,0.114717109,0.751272832,1.228102505,0.01363732,0.635507177,0.344233054,1.482850079,0,1
421,9.9,45.606,9.966,45.672,9.933,45.639,572712.6653,5054362.474,37.7212782,231.4992253,0,6.384883692,3,3,39333.58594,2,0.394650202,0.200170656,0.000276185,0.024372809,0.225995026,0.115535096,0.016168486,0.02283154,17,0.018526138,0.064814414,0,7,0,0,0.118471582,0,0.881528418,0,0,4,0.081652257,0,0.385322468,0.532114346,0,0,0,0,0.000910928,0,0.238592127,1.060409453,0.980878744,0.213328407,0.95704806,0.95551573,0.011972345,0.397653545,0.265102363,1.617124416,1,0
422,9.9,45.672,9.966,45.738,9.933,45.705,572627.2422,5061695.083,37.67739253,526.7585797,180,23.10316046,3,3,10957.22656,3,0.281232608,0.600810264,0,0,0.091065245,0.017430788,0.004970628,0.004490466,4,2.17E-05,0,0,7,0,0,0.321196483,0,0.678803517,0,0,3,0.142285999,0,0.723208361,0.132896483,0,0,0,0,0.001609157,0,0,0.61044564,0.106164459,0,0.730299187,0.468875652,0.000557535,0.875856788,0.159246689,3.370721578,0,0
423,9.9,45.738,9.966,45.804,9.933,45.771,572541.722,5069027.774,37.6334555,706.520828,0,22.76639128,3,3,9177.814453,3,0.23818539,0.602390215,0.001105899,0.054135264,0.076432377,0.016828504,0.002971485,0.007950865,4,0,0,0,7,0,0,0.006139992,0,0.993860008,0,0,3,0.260943236,0,0.550459325,0.079937538,0,0,0,0.048158546,0.060501354,0,0,0.558014132,0.265721015,0,0.694307316,0.367278345,0.000601118,0.398581523,0.132860508,2.577493847,0,0
424,9.9,45.804,9.966,45.87,9.933,45.837,572456.105,5076360.548,37.58946716,1060.259864,90,26.21096123,3,3,2451.168945,3,0.163733061,0.810248671,0,0.000459321,0.019054734,0.004360714,0.000944869,0.001198629,4,0,0,0,7,0,0,0,0,1,0,0,3,0,0,0.554059445,0,0,0,0,0,0.445940555,0,0,0,0.133015985,0,0,0.161510256,0.000436179,0.319238364,0,1.303556653,0,0
425,9.9,45.87,9.966,45.936,9.933,45.903,572370.3911,5083693.405,37.54542757,817.2269032,90,23.56636145,3,3,12274.60547,3,0.196854434,0.668455915,0,0.007008441,0.085715016,0.031600431,0.001006984,0.00935878,4,0,0.004416692,0,7,0,0,0,0,1,0,0,3,0.214126419,0,0.440551876,0,0,0,0,0,0.345321706,0,0.026634402,0.612591239,0.372881624,0,0.694967501,0.493856713,0.001975204,0.612591239,0.133172009,4.447945084,0,0
426,9.9,45.936,9.966,46.002,9.933,45.969,572284.5805,5091026.345,37.50133678,1097.318601,86.65932465,28.62211506,3,3,3927.438965,3,0.166484069,0.772302461,0,0.000648683,0.04878761,0.004469018,0.000523635,0.006784524,4,0,0,0,7,0,0,0,0,0.99654079,0,0.00345921,9,0.029044467,0,0.363756107,0.200160061,0,0,0,0,0.407039365,0,0,0.426651458,0.266657161,0,0.344718116,0.81233549,0,0.506648606,0.026665716,4.719831751,0,0
427,9.9,46.002,9.966,46.068,9.933,46.035,572198.6734,5098359.368,37.45719483,1768.432286,360,35.52998481,3,3,419.9989014,3,0.022134539,0.971587951,0,0.000567643,0.004899659,0.000810208,0,0,4,0,0,0,7,0,0,0,0,0.996157172,0,0.003842828,9,0,0,0,0.029842032,0,0,0,0,0.970157968,0,0,0.053394281,0.080091422,0,0.095053814,0.038838004,0,0.106788563,0,0.614034236,0,0
428,9.9,46.068,9.966,46.134,9.933,46.101,572112.6697,5105692.473,37.4130018,1856.297133,0,31.62182831,3,1,0.086062089,3,0.024906546,0.968410498,0,0.005281416,0.000801186,0.000600355,0,0,4,0,0,0,7,0,0,0,0,0.995927075,0,0.004072925,9,0,0,0,0.146064413,0,0,0,0,0.853935587,0,0,0,0.106914704,0,0,0.137796497,0,0,0,0,0,0
429,9.9,46.134,9.966,46.2,9.933,46.167,572026.5698,5113025.662,37.36875773,775.1054949,90,22.92958917,3,1,7773.732422,3,0.244033075,0.651965066,0,0.007535705,0.071980281,0.019441392,0.00136611,0.003678371,4,0.001519441,0.005695172,0,7,0,0,0,0,0.986806626,0,0.013193374,9,0,0,0,0.123864492,0,0,0,0,0.78293601,0.093199498,0,0.776049346,1.150693858,0,0.576876702,1.590298065,0.001412905,0.267603223,0.026760322,2.863354484,0,0
430,9.9,46.2,9.966,46.266,9.933,46.233,571940.3735,5120358.933,37.32446267,2194.536494,95.0200119,31.86441929,3,1,0.007294926,3,0.009126771,0.983414762,0.006531156,0.000735282,0.000131351,6.07E-05,0,0,7,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.150006697,0,0,0,0,0.849993303,0,0,0,0,0,0,0,6.00E-05,0,0,0,0,0
431,9.9,46.266,9.966,46.332,9.933,46.299,571854.0812,5127692.286,37.28011668,2192.969841,0,26.61749411,3,1,6.469784737,3,0.008653683,0.94363885,0.005295986,0.030153526,0.003723628,0.002755199,0.005779128,0,7,0,0,0,7,0,0,0,0,0.972411747,0,0.027588253,9,0,0,0,0.164275178,0,0,0,0,0.835724822,0,0,0,0.080471851,0,0,0.277812272,0,0,0,0.080471851,0,0
432,9.9,46.332,9.966,46.398,9.933,46.365,571767.6928,5135025.723,23.75455635,3120.501311,178.2798004,24.60914529,3,1,25.97058868,3,0,0.990538991,0,0.009461009,0,0,0,0,18,0,0,0,7,0,0,0,0,0.99503229,0,0.00496771,9,0,0,0,0,0,0,0,0,0.638103552,0,0,0,0,0,0,0,0,0,0,0,0,0
433,9.966,45.012,10.032,45.078,9.999,45.045,578674.8251,4988434.746,0.810811197,34.68492496,0.105865002,0.188586513,1,5,2320.667725,2,0.980699282,0,0,0,0.012746993,0.006553724,0,0,11,0,0,0,4,0.017306601,0.01068659,0.757896728,0.161528277,0.033951201,0.018630603,0,0,0,0,0,0.021332065,0,0,0,0,0,0,0,0,0,0,0,0,0.00710503,0,0,0,0,1
434,9.966,45.078,10.032,45.144,9.999,45.111,578584.2983,4995766.609,14.96943775,36.69353979,0,0.754925997,1,5,33154.67578,2,0.345052566,0.083923331,0,0.089776418,0.203625816,0.173617838,0.00969935,0.094304681,17,0.043831522,0.093478261,0,7,0,0,0.436343184,0.010328254,0.523979957,0.029348604,0,0,0,0,0.047147054,0.212974055,0.13134877,0,0,0,0,0,0,0.066802776,2.137688839,0.107417902,0.010838028,2.023053922,0.003416432,0,0,0,1,0
435,9.966,45.144,10.032,45.21,9.999,45.177,578493.6667,5003098.554,38.02777161,49.6379969,262.8596802,0.188911441,1,5,13836.90039,2,0.746498501,0.026279282,0.000373446,0.000429498,0.082864482,0.11528356,0.002180423,0.026090807,9,0.031158003,0.4131981,0,7,0,0,0,0,0.989666287,0.010333713,0,3,0,0,0.526733748,0.358192759,0.115073493,0,0,0,0,0,0.078889713,0.47333828,1.157049129,0,0.255508294,1.398715864,0.015735072,0.131482856,0.157779427,0.289262282,0,1
436,9.966,45.21,10.032,45.276,9.999,45.243,578402.9301,5010430.582,37.98424443,56.4278339,20.97034645,0.191968035,2,5,3859.052979,2,0.895256554,0.013524244,0,0.010855871,0.041542858,0.03410733,0.000352135,0.004361008,9,0.042844699,0.521341693,0,7,0,0,0,0,1,0,0,3,0,0,0.479834795,0.248992151,0.271173054,0,0,0,0,0,0.026326705,0.552860806,0.500207396,0,0.463478406,0.668942753,0.023191824,0.263267051,0.10530682,0.526534101,0,1
437,9.966,45.276,10.032,45.342,9.999,45.309,578312.0889,5017762.692,37.94066551,58.98007154,41.74924469,0.624387991,2,5,6518.149414,2,0.826472311,0.046801724,0.000118681,0.00820935,0.046551722,0.057964755,0.003003541,0.010877916,9,0.032393153,0.476649801,0,7,0,0,0,0,0.99933517,0,0.00066483,4,0,0,0.022566299,0.977433701,0,0,0,0,0,0,0.105427776,1.080634708,0.553495826,0,0.607849318,0.610965669,0.026240533,0.843422211,0.368997217,1.317847205,0,1
438,9.966,45.342,10.032,45.408,9.999,45.375,578221.1431,5025094.885,37.89703491,76.88062695,289.724762,0.223819661,2,5,8620.885742,2,0.851146554,0.018945304,0,8.58E-05,0.067690123,0.053030117,0.000110384,0.008991742,9,0.024967658,0.563745149,0,7,0,0,0,0,1,0,0,4,0,0,0,0.938925256,0,0,0.061074744,0,0,0,0.131936443,0.606907639,4.459451785,0,0.256010453,1.922093424,0.032440539,1.213815279,0.158323732,1.504075454,0,1
439,9.966,45.408,10.032,45.474,9.999,45.441,578130.0927,5032427.16,37.85335269,95.3351232,278.4060364,0.250052237,2,5,5639.757813,2,0.87681872,0.005854111,0,0.01274925,0.044891607,0.048932542,0.003435604,0.007318167,9,0.021963908,0.644627207,0,7,0,0,0,0,0.998854962,0.001145038,0,4,0,0,0,1,0,0,0,0,0,0,0.079253218,0.581190263,1.400140179,0,0.509231447,1.059806794,0.019657915,0.845367655,0.184924175,1.056709569,0,1
440,9.966,45.474,10.032,45.54,9.999,45.507,578038.938,5039759.518,37.80961889,126.5614681,258.1438599,0.374773251,2,5,15993.5625,2,0.771772305,0.002625721,0.000298794,0.000104296,0.10063994,0.073701991,0.006701719,0.044155235,9,0.009743767,0.592230912,0,7,0,0,0,0,1,0,0,4,0,0,0,0.943291131,0,0,0,0,0.056708869,0,0.264482962,1.110828441,2.010070512,0.274677178,0.614261886,1.423713057,0.022111614,0.76700059,0.105793185,1.110828441,0,1
441,9.966,45.54,10.032,45.606,9.999,45.573,577947.6791,5047091.958,37.76583357,194.9789885,263.7271118,3.396005577,1,5,32214.15234,2,0.565061902,0.074477002,0,0.000901648,0.177547827,0.128458788,0.013342703,0.040210131,17,0.023126514,0.198111371,0,7,0,0,0.064977134,0,0.935022866,0,0,4,0,0,0.289080469,0.500719805,0,0,0,0,0.210199725,0,0.211831681,0.873805683,1.774090326,0.305922885,0.464052288,1.427836144,0.016297712,0.370705441,0.344226481,1.588737606,1,0
442,9.966,45.606,10.032,45.672,9.999,45.639,577856.316,5054424.481,37.72199678,244.5983615,0,5.367368657,3,3,12693.11621,2,0.409560518,0.188555292,0.040497789,0.169442167,0.096957792,0.053658723,0.002559718,0.038768002,16,0.007430193,0.041537595,0,7,0,0,0.04869586,0,0.95130414,0,0,3,0.085074652,0,0.68671185,0.228213499,0,0,0,0,0,0,0.159058388,0.609723821,0.901330865,0,0.41182521,0.85794014,0.004998723,0.132548657,0.106038925,0.79529194,0,0
443,9.966,45.672,10.032,45.738,9.999,45.705,577764.849,5061757.087,37.67810858,673.3266125,0,25.47718977,3,3,3208.999756,3,0.193033868,0.681573214,0,0.084122823,0.032547933,0.004013156,0.000688071,0.004020935,4,0,0,0,7,0,0,0.070259564,0,0.929740436,0,0,3,0.00049762,0,0.75293181,0.246570571,0,0,0,0,0,0,0,0.106162442,0.02654061,0,0.275758267,0.099720581,6.66E-05,0.185784273,0.02654061,1.618977234,0,0
444,9.966,45.738,10.032,45.804,9.999,45.771,577673.278,5069089.775,37.63416902,717.9256625,0,23.54274134,3,3,4640.308105,3,0.266029961,0.652760393,0.006216725,0.005480432,0.04608136,0.015811197,0.005178834,0.002441097,4,0,0.000911587,0,7,0,0,0.046947005,0,0.953052995,0,0,3,0.005928361,0,0.452979956,0.399475249,0,0,0,0,0.141616433,0,0.026571598,0.318859173,0.106286391,0,0.396889661,0.240359712,0.001199691,0.876862725,0,2.604016577,0,0
