fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
285,9.471,46.167,0.074074074074074,-33.058983044108416,23.053916621325822,11.52756431571443,-4.215729463641333,0.6372985328018937,-64.7277051186085,-26.11730606302708
286,9.471,46.233,0.0,-34.61303344813339,23.550312034766456,13.154182302909124,-5.6157174583105425,0.6375342636245072,-63.348288337178786,-29.088025390811232
287,9.471,46.299,0.0,-32.69122988665242,21.35779477446306,14.122217909155479,-6.401815695135095,0.6377617139759072,-66.25668455729726,-36.05901310322868
288,9.471,46.365,0.0,-32.52126496730003,21.12958369725946,15.243760222097897,-7.086375420390253,0.6379812046311856,-66.45563258221313,-39.67303642891294
289,9.471,46.431,0.0,-30.732277933591078,20.90177397486707,16.532476457500394,-7.830625189644449,0.6381930513414367,-68.85026482215042,-45.04243127574533
290,9.471,46.497,0.0,-30.993296555935228,20.758853006853258,17.14250243147624,-8.174958150700508,0.638397562979568,-68.40301159751799,-45.5809008334859
291,9.537,45.111,0.8888888888888888,-2.2722984671863022,3.9888998363654644,1.469261541339102,1.4800259211468076,0.6319608977145715,0.28423680632706705,0.026008834917620557
292,9.537,45.177,0.925925925925926,-2.4379554932103398,4.081788229575682,2.305561988213502,1.504799798146362,0.6323834766375472,-0.11383259110108832,0.08707102662877575
293,9.537,45.243,0.925925925925926,-3.1057391347576586,4.04979842765349,2.832509464769023,1.575103740107246,0.6327985952591633,-2.646108653291636,0.03258117764392184
294,9.537,45.309,0.925925925925926,-3.91472464689483,4.128629402811894,3.646820554395825,1.6357725119911417,0.6332044968915803,-3.2387115563234055,0.04585347866592805
295,9.537,45.375,0.925925925925926,-4.679654783901885,4.430560044247532,5.376553359844106,1.6533610569484156,0.6335999194304972,-4.409831740374593,0.2276633846244366
296,9.537,45.441,0.925925925925926,-5.85782154608004,4.5108751434670324,5.920550989919468,1.6664105374925213,0.6339839966687763,-4.502319397068479,0.23669877027915906
297,9.537,45.507,0.925925925925926,-6.795517571396884,5.006858553076398,6.312109941563561,1.6436607501102312,0.6343561766750367,-5.6936743697655565,0.5419861425711061
298,9.537,45.573,0.8888888888888888,-8.229252563916837,4.940883399077679,6.565012204878405,1.7342130302070893,0.6347161548490378,-6.319586196613828,0.28633149933848645
299,9.537,45.639,0.8888888888888888,-9.335981087870636,7.292714286701875,6.979395474655283,1.7516169303182123,0.635063819397281,-7.656186592492057,-2.9559261019543746
300,9.537,45.705,0.8518518518518519,-9.977097386573693,23.248981595240316,7.549245605325327,0.0576975256722303,0.6353992071909428,-32.614800815566774,-8.763649997846246
301,9.537,45.771,0.7777777777777778,-17.290468921357355,27.80874660053574,7.754259382260237,-2.0245024216844305,0.6357224682204864,-52.852887013596785,-4.919092299936022
302,9.537,45.837,0.5925925925925926,-21.796542115909027,25.49451101804964,6.79101307916916,-1.3232251749852733,0.6360338371153151,-57.355294549842334,-8.342744880517872
303,9.537,45.903,0.3333333333333333,-24.742014951499083,23.710947063111064,6.866796125417119,-1.0781873003233944,0.6363336104350152,-60.795659681877865,-11.923184242009587
304,9.537,45.969,0.3333333333333333,-26.987410877894185,22.49468876763732,7.03637202246399,-1.1009660360589224,0.6366221286524893,-63.64854080187703,-15.705948528877531
305,9.537,46.035,0.1111111111111111,-29.182569496546506,22.073550246968054,7.4355935852785775,-1.4585301833348696,0.6368997619357561,-64.97328077787395,-18.777685786300136
306,9.537,46.101,0.074074074074074,-31.504954505174048,22.34188346287887,8.383981518345403,-2.2140774288972906,0.6371668989944026,-64.61840101568826,-20.988184538641704
307,9.537,46.167,0.074074074074074,-32.36917679934457,21.768706533432777,9.614219847148025,-3.2837159467832944,0.6374239383908481,-65.09095850380481,-24.567270367038343
308,9.537,46.233,0.0,-33.27461282076688,21.785150290321546,10.767779803437652,-4.257217125942475,0.6376712818282003,-64.58576638300246,-27.61570984927979
309,9.537,46.299,0.0,-31.506897647087165,20.738121767923147,11.705957362218228,-4.932733273338495,0.6379093290187374,-67.30553470517933,-33.491883479083974
310,9.537,46.365,0.0,-31.51541558447028,20.572303512336518,13.060887282007435,-5.7643419724643294,0.6381384738126956,-67.52209702679632,-37.24690118146801
311,9.603,45.111,0.8888888888888888,-2.4612079757802356,3.8929081283242843,0.6024429342556117,1.1679368331964302,0.6316831067642649,-0.32676301724810025,-0.04299624180764927
312,9.603,45.177,0.925925925925926,-2.6657959415168393,3.965105924583308,1.1768630266441789,1.2254240024318919,0.6321417900137677,-1.9661489811455661,-0.0031341006742462234
313,9.603,45.243,0.925925925925926,-3.2587038598009737,3.9620537940517084,2.4214243708001875,1.299442210385783,0.6325933719866731,-3.034201091481907,-0.016365468945816607
314,9.603,45.309,0.925925925925926,-4.074448717702259,4.024367196498514,3.116476053022294,1.346375696417449,0.6330352238059569,-3.3850625800046177,-0.01963421211992803
315,9.603,45.375,0.925925925925926,-4.967546568179481,4.2301345066399225,5.458532800033136,1.415151484322509,0.6334654737865236,-4.345477093951044,0.09420832586206351
316,9.603,45.441,0.925925925925926,-6.378352110358141,4.157766157533894,6.082717120081698,1.4443440276853554,0.6338828471275738,-3.3116418512071495,-0.0629930972932654
317,9.603,45.507,0.9629629629629628,-7.132607126628285,5.022636256125592,6.554703693786756,1.4075957820295337,0.6342865350648687,-5.373233091038083,0.5890213350809337
318,9.603,45.573,0.925925925925926,-9.043051067799889,5.073452922460598,6.685860329226534,1.5897309651688236,0.6346760891618336,-7.098823930724155,0.44890251032961115
319,9.603,45.639,0.8888888888888888,-11.061863348661175,7.074428211498031,6.899569920221058,1.819599417263898,0.635051336622234,-10.596964855244732,-0.905359017523545
320,9.603,45.705,0.8518518518518519,-12.65279071317293,23.022687137604144,7.198346631656857,0.7814677540561736,0.63541231292125,-44.58245549216156,-3.900122816262326
321,9.603,45.771,0.7407407407407407,-18.78130384906091,26.62984269158867,7.191229707416561,-1.2383205394381787,0.635759208544405,-51.871404843098155,-2.1689243120779893
322,9.603,45.837,0.5925925925925926,-22.39188859761698,24.032982584757665,6.4398728461916175,-0.6964693415711363,0.6360923271198833,-56.16750285972367,-6.120661419321642
323,9.603,45.903,0.3333333333333333,-25.087309122101637,22.30887276302222,6.234274707208289,-0.5554198456122945,0.6364120526897169,-59.299642759285646,-9.621642032975874
324,9.603,45.969,0.2222222222222222,-27.064807602783347,21.133490242783587,6.2508237242539675,-0.6237868031691828,0.6367188242716117,-62.19455340932464,-13.439209998762358
325,9.603,46.035,0.1111111111111111,-29.06506716712335,20.735771178270255,6.516714055117238,-0.9513738707073299,0.6370131162108543,-63.61632865930334,-16.470580588700955
326,9.603,46.101,0.074074074074074,-31.361784440944728,21.25266505308843,7.23839653171672,-1.6192534328728931,0.6372954231129927,-63.20568144884433,-18.354674535426156
327,9.603,46.167,0.0,-32.17215969959945,20.754599136797218,8.1182239694757,-2.4909208245141485,0.6375662483881209,-63.71938320217797,-21.38815040947285
328,9.603,46.233,0.0,-32.86786033106248,20.75371718862306,8.761008577213271,-3.086693625551873,0.6378260956334859,-63.49011087055192,-23.724728352657298
329,9.603,46.299,0.0,-31.12379971348718,19.633836634386334,9.277248757839685,-3.465434604519083,0.638075462239492,-66.11388223943928,-27.90977447409507
330,9.669,45.045,0.8888888888888888,-2.537144999286679,3.7478894458550593,0.4657177446579736,0.8379399274211499,0.6312467089239229,0.2464669988655629,-0.08688548652325608
331,9.669,45.111,0.8888888888888888,-2.599834019792211,3.7990237416578423,0.36536347555077353,0.8904383926080908,0.6314282160472476,0.41643026622046175,-0.0904808152754126
332,9.669,45.177,0.925925925925926,-2.80152814874987,3.868938796797995,0.4238573304815114,0.945874605732878,0.6318694570721702,-0.552603940556813,-0.028703545131773187
333,9.669,45.243,0.925925925925926,-3.304173657092317,3.9324837219993856,1.8726741025941873,0.9778013731825204,0.632361839669827,-3.4704543086941837,0.004977612671747647
334,9.669,45.309,0.925925925925926,-4.040153424810023,4.064369094852712,2.927928759005451,1.019018176119694,0.6328445992630791,-4.103115448294189,0.061906850168153685
335,9.669,45.375,0.925925925925926,-5.08336331424261,4.178037004697655,5.438630660253473,1.1345565432007798,0.6333148314836333,-4.8646269440582115,0.11454873465742033
336,9.669,45.441,0.925925925925926,-6.621622024791062,4.069805017596667,6.003223273309276,1.1705755339663535,0.6337705723069106,-3.6516166511230006,0.002971806295799212
337,9.669,45.507,0.9629629629629628,-7.34317590871791,5.0956838919589496,6.652835241525883,1.0550699791553204,0.6342105786465088,-5.0321397402462225,0.6011002142164591
