fid,X,Y,Ex,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
33,8.679,46.035,0.0212347721016157,-0.008123846875079724,0.37689827695672296,0.08577577675396261,-0.16143985267674654,-0.1898324434661568,0.8220994064399376,0.27438754970987017
34,8.679,46.101,0.0073874172273033,-0.015743513745978426,0.3877523289719105,0.07646315752000074,-0.16731441368091665,-0.19777514677438215,0.8147822908174362,0.25644154893566745
35,8.745,44.979,0.5219463205754306,0.3150383530500704,-0.625619711377601,0.4305330329580268,-0.8902860237303819,-0.07231283360209736,-0.05196486794198532,-0.24023938367948644
36,8.745,45.045,0.5248528505492981,0.3146325420908136,-0.6247739509965788,0.4310062290538846,-0.8928002571451109,-0.06493558913513213,-0.0009026948919745245,-0.2340348942458484
37,8.745,45.111,0.5363263276429653,0.32150924198119724,-0.6226029186455764,0.42931644815334924,-0.9003579188420072,-0.05580869194050695,-0.0007846458306134613,-0.2652668283552545
38,8.745,45.177,0.5728707161442255,0.3324748442701839,-0.6174994225980267,0.42543268794922573,-0.9090178699403944,-0.0669935518929217,0.009737950286511084,-0.31530039777460916
39,8.745,45.243,0.6053820955548699,0.3427685001480256,-0.6166603669720818,0.41866147001771,-0.9203828689943323,-0.051744109112581704,0.014665936126486699,-0.32184571596844047
40,8.745,45.309,0.6773237724926907,0.3504256546349685,-0.6077231002129395,0.3823620995316942,-0.9398489682366769,-0.03190883322758699,0.0075864225206501105,-0.23357720577228705
41,8.745,45.375,0.7396651435070779,0.3451459899807317,-0.578118951958159,0.2699774514471174,-0.9643901107218625,-0.12344574121681756,-0.019488648086460586,-0.07588847591178073
42,8.745,45.507,0.7690638889317684,0.26123564555392587,-0.129401699544339,0.2041721748045086,-1.0279584745223347,-0.171165757487161,0.02762128339360049,-0.24192690987084287
43,8.745,45.573,0.7446022878121757,0.22860822202043968,-0.03209792212839188,0.20452933064065779,-0.9837285856044887,-0.17396231503958165,0.0716835360229403,-0.28797977700822586
44,8.745,45.639,0.6935940291676477,0.20524298557756793,-0.05734843413881464,0.21135042493540507,-0.8452121225936771,-0.16308831989233977,0.43111012783424507,-0.32421233796527793
45,8.745,45.705,0.6258998380449101,0.18502095143451436,-0.0038424190121062393,0.22145216476314172,-0.5358368376757454,-0.14451721896655467,0.5723306714881555,-0.2706391521491407
46,8.745,45.771,0.4916397686201186,0.15116054762326878,0.1081411525596246,0.2262116088613891,-0.13154585134916646,-0.14509200400401123,0.6295172614989828,-0.14848895885412325
47,8.745,45.837,0.3779921368912677,0.10852580161088593,0.19343779358397506,0.23019607981742696,-0.13328874061725657,-0.15962727947213437,0.6288119331907731,-0.06489156139947634
48,8.745,45.903,0.2131171956671654,0.06100552759325028,0.30404184630501285,0.22751473616724519,-0.1530012724915615,-0.24540699925049186,0.7076773570818544,0.07174803524849725
49,8.745,45.969,0.1102875297294198,0.01876239798470574,0.3379530129577145,0.2016587645171269,-0.15978524201660602,-0.2645016348418219,0.726699891285346,0.13288767644991484
50,8.745,46.035,0.0393657668710544,-0.007508060155858922,0.375993163330237,0.07102343053075443,-0.16317057773311372,-0.22080596110038148,0.7718291197025355,0.20962225262742828
51,8.745,46.101,0.0136479397283564,-0.021019555944569557,0.3906373362166965,0.07063729648724096,-0.17051674837554617,-0.2077094979504528,0.7821055074777301,0.22996794642974705
52,8.811,45.045,0.5586912039133359,0.2647534226940843,-0.6180956798255784,0.42476221985980916,-0.8867621029578756,-0.05980549385736365,-0.04558733005495756,-0.05335937731719805
53,8.811,45.111,0.5734863857440501,0.28696236641081946,-0.6036690908756301,0.407939390978718,-0.9046780242293913,-0.09313228723996912,-0.008487613106318508,-0.2581681121406286
54,8.811,45.177,0.5845579448388982,0.30029473033845644,-0.6078751374016573,0.398090391814379,-0.9145751600578367,-0.10624047038193514,0.02954176372601397,-0.2700320013027777
55,8.811,45.243,0.6646892604294768,0.3133807233739515,-0.6160134688850568,0.3696435515925577,-0.928819776098063,-0.08641969547673048,0.04581019156730216,-0.19745660448847902
56,8.811,45.309,0.734908122829057,0.3323261159377648,-0.5719810371959151,0.25423524507240325,-0.9645162264566203,-0.2065584160314854,-0.007656896022142099,0.1494964456133501
57,8.811,45.375,0.8053567747460688,0.3294079705826061,-0.5037812788336467,0.2268097974790905,-1.003422373259432,-0.1400698134879224,-0.06067948650789446,0.16807362138822785
58,8.811,45.441,0.8231333398382563,0.29009019073355424,-0.4357660346448743,0.20260346206609675,-1.025081112773171,-0.1617363361400856,-0.06288935823735013,0.40250686909484396
59,8.811,45.507,0.82248915592728,0.24225089551677292,-0.29502661411151015,0.19752721406479745,-1.019911520326329,-0.1754064943892598,-0.06324565524774735,0.07469355459452055
60,8.811,45.573,0.816111872933218,0.1976109188467185,0.032472269514834805,0.1964886415635716,-0.9923718619031913,-0.18550017373423433,-0.11456952848573645,-0.18455205887191145
61,8.811,45.639,0.7531556689956288,0.1727592522856757,0.020132001312913345,0.20338804029149465,-0.9713693274198385,-0.182700486726474,0.32419192337414704,-0.23347295079382535
62,8.811,45.705,0.6569060293436045,0.15591716213640064,0.03556550765565626,0.21264017281985798,-0.9201932380022693,-0.17297043618535995,0.5112964435456465,-0.23853412857466924
63,8.811,45.771,0.5448170935291361,0.13192978117707882,0.10529639032281504,0.22093775644019606,-0.23282813492189314,-0.16268058167594573,0.5035532349527305,-0.20208179672009766
64,8.811,45.837,0.4189210921201402,0.09304295674976507,0.20143409928202058,0.230718797960333,-0.15280154154119352,-0.11574425586835435,0.4919448932164623,-0.1443700026165634
65,8.811,45.903,0.2476110095821017,0.042993001108161406,0.3322639221179523,0.2227855568039563,-0.16967627757606357,-0.236006596349154,0.5965932665023548,0.009083380244157339
66,8.811,45.969,0.1342992493738551,0.009025533331010046,0.36407267644256985,0.1942746202103653,-0.16982188955276914,-0.27208011800066617,0.628825279852093,0.06266873349382636
67,8.811,46.035,0.0544994774823144,-0.01636813377224325,0.397144471730827,0.06761822318307853,-0.17535006358980082,-0.22242138528284697,0.7077675194476925,0.164955374612509
68,8.811,46.101,0.0197747855621628,-0.02455432805168658,0.3946827073091841,0.05172220664046655,-0.17299596962917863,-0.2270660355292335,0.7211786000500446,0.18421430182516307
69,8.877,44.979,0.5136005186639092,0.17093072061317666,-0.627514041898896,0.2723533329331168,-0.8601858788281579,-0.5444700255530802,-0.034081724881172996,0.9545025964904122
70,8.877,45.045,0.5527776510940332,0.20924690160321974,-0.6065093140057034,0.38175784155276626,-0.8838640954636412,-0.21074491985266355,-0.03460255836597192,0.030751514138291525
71,8.877,45.111,0.5896891460288631,0.24486027901581964,-0.5851840101618844,0.3553631887011438,-0.908826245196516,-0.1772644560333273,-0.026263607111793725,-0.004289800511665734
72,8.877,45.177,0.6285178136026678,0.26241778018706563,-0.5766403103543754,0.3377766912961957,-0.9224328536916202,-0.2581118073819852,-0.02249056069037213,-0.09156889562161205
73,8.877,45.243,0.6930085621045792,0.2804270322149063,-0.5486342810814218,0.26727266646095904,-0.9447652364079647,-0.2852182412051424,-0.04169451643303012,0.5059816788322533
74,8.877,45.309,0.7844243572487768,0.30310559278416627,-0.4461655139282904,0.22196581194204898,-0.9975057630310185,-0.26656043821575387,-0.1463636764194593,0.5644109036644462
75,8.877,45.375,0.8796695906927601,0.30216178420105194,-0.3356067235427614,0.22197076107404556,-1.0437908814485168,-0.09728214968026386,-0.23992900408022427,0.48906344720392486
76,8.877,45.441,0.8956731878626183,0.26085927317067914,-0.3293135613105428,0.200831916847694,-1.0416924281700215,-0.14534584076447937,-0.10724955339508757,0.3758643408130955
77,8.877,45.507,0.8989209724042807,0.20502131056339595,-0.2824756813895812,0.19483971646894585,-1.0212535694697626,-0.16045038172264375,-0.08866490692848404,0.2978730779923452
78,8.877,45.573,0.8683902093991518,0.16293945186674283,-0.0006570526002462052,0.1960919453530679,-1.0057368911918283,-0.17198163172729392,-0.13240343207083605,-0.19018215601133998
79,8.877,45.639,0.8172373803426529,0.13452650730818771,0.03802866134219469,0.20018070109337843,-0.9936921883529287,-0.16875329090581978,-0.0017810186788448047,-0.23412013314137625
80,8.877,45.705,0.679054041942193,0.11527314936015562,0.07257536111574801,0.20667699544166035,-0.972817883176483,-0.16646470855118575,0.42701468214177,-0.2348331149796917
81,8.877,45.771,0.5598275128009431,0.0978201105519731,0.15503964958237226,0.21784652406402882,-0.33843640392966884,-0.14770425764103096,0.39918670467966044,-0.22854550751278446
82,8.877,45.837,0.4483025023343755,0.05509903539800756,0.28439162857115613,0.22788528719018458,-0.2024820033686602,-0.09996036409553594,0.3924902089299661,-0.17110519541857658
83,8.877,45.903,0.2558516370986639,0.0034269763353275305,0.4070351102249271,0.21731291307562056,-0.20406337182946488,-0.2485526902262727,0.4858137065102165,-0.04778435684852223
84,8.877,45.969,0.1443152094654807,-0.02450009254877443,0.42056693253928557,0.18225093584174315,-0.1981321799894622,-0.2586089411869037,0.510815839412078,-0.03240980117963004
85,8.877,46.035,0.0627720602372061,-0.029489072698447336,0.4063730257591669,0.05990779479273975,-0.18473157468915832,-0.24985748741213543,0.6006809128900954,0.10536222882296954
86,8.877,46.101,0.0263805620393457,-0.03459926266887859,0.3966553519108165,0.055683230843111636,-0.18252890544277683,-0.24244069082393424,0.6724291850309347,0.14786189820916168
87,8.943,44.913,0.3031674997443321,0.13901136493449515,-0.5961486559966993,0.16940064084028528,-0.8628405728728454,-0.6049428213869376,-0.018938338147785404,1.0523548182899904
88,8.943,44.979,0.4590287869765564,0.15198847898125817,-0.59648391136369,0.18742561548874723,-0.87320166739755,-0.5792385029728124,-0.020139548580197945,0.9959309417683069
89,8.943,45.045,0.540319574982859,0.17246905305087434,-0.593450966954279,0.2989705359499837,-0.8893364376772788,-0.3697059310683681,-0.02508827970888472,0.9265650319245379
90,8.943,45.111,0.5944173892854865,0.1969349749377003,-0.5739816610955626,0.2939241222841842,-0.9105612076190349,-0.44987166354505226,-0.03190716475365928,0.8995045571588514
91,8.943,45.177,0.6589737269772142,0.21954290146074568,-0.5411420646063196,0.2771895519228735,-0.9362906199001956,-0.40884724349487467,-0.06264237924547869,0.30307801639708776
92,8.943,45.243,0.7351979342840266,0.2404139671996701,-0.49064105359332244,0.22481258072340715,-0.9766741746101291,-0.35883532144385466,-0.09589370555955129,0.31294375631697324
93,8.943,45.309,0.8018959020808999,0.25720092072349154,-0.3999312504806591,0.18733848816153326,-1.032552443999776,-0.2533798200264158,-0.16627775424643443,0.41546026097058475
94,8.943,45.375,0.8932783742845769,0.24878633067395903,-0.3196437918734311,0.20545511036937625,-1.0535384579671365,-0.1094887411624712,-0.20095215166787064,0.4312422220190515
95,8.943,45.441,0.9534851345564278,0.2104669528248556,-0.32617525428586436,0.20145908600277662,-1.0427889106532078,-0.12368779915247147,-0.10210735976345836,0.35735831561332515
96,8.943,45.507,0.9590032089478294,0.16633600347572822,-0.30654296093166544,0.2001806851754362,-1.0318843423385065,-0.12758470740151379,-0.08431889329241013,0.27738324437762435
97,8.943,45.573,0.9303194464231452,0.13078695718176314,-0.05315485554685441,0.20081911357553897,-1.0258960390602416,-0.14002676805328856,-0.09641519282701244,-0.15257976346436863
98,8.943,45.639,0.8664594268558052,0.1014908496177613,0.11717740687767372,0.20233444528983735,-1.0241682243554893,-0.14384276269203822,-0.035749753224384874,-0.21203504181985058
99,8.943,45.705,0.6954659580666959,0.07992620920784282,0.20038804790563758,0.2067971925549773,-1.0231649802146108,-0.16021214943584394,0.16646391134093946,-0.19460446351183253
100,8.943,45.771,0.6041988832530312,0.053906525595201676,0.2767205606875939,0.21612637282143615,-0.5941986925186516,-0.13606125738684907,0.20569865648811286,-0.27321440597386837
101,8.943,45.837,0.4662113412241774,0.004559526846694636,0.4158664260036574,0.2268564733452903,-0.30386413854924377,-0.06932942065941891,0.2141467728229649,-0.22672812938974396
102,8.943,45.903,0.2490632134879871,-0.058200679915586806,0.5324988836356057,0.21717610220197292,-0.2945945363297481,-0.15009200444540166,0.2971406957338473,-0.12869545822048722
103,8.943,45.969,0.1344756714794564,-0.096922265736726,0.5231420675744107,0.21832340316411344,-0.2853381247879012,-0.22561683739567895,0.27303919720795095,-0.1562163958499575
104,9.009,44.913,0.25259478620715,0.12898339516464508,-0.5527323124940873,0.1408527317222763,-0.874486977572577,-0.41278401295340983,-0.010094740317565506,1.0746367903119318
105,9.009,44.979,0.3994978985947197,0.13738422130921812,-0.5340046438325777,0.1296020079636333,-0.8984577334064971,-0.45029500671812095,-0.0038911085332494055,1.0011198149295182
106,9.009,45.045,0.5180807677144812,0.1399617877170115,-0.5729921238811347,0.1876619764187077,-0.9043174028605641,-0.43076689398529355,-0.02237719224032604,1.0258168303509478
107,9.009,45.111,0.5944772179591273,0.14783926144832776,-0.5497378403864056,0.2579032983756472,-0.9181946534844622,-0.5066417356352387,-0.028133381236614213,1.0842932168791841
108,9.009,45.177,0.6790880977319855,0.16986831174061676,-0.5055741390398462,0.24572431204535644,-0.9543494498789278,-0.46038021202593316,-0.04002806624840331,0.49487526905875673
109,9.009,45.243,0.75769711915034,0.19090839705865947,-0.41929811723556526,0.20588460631509425,-1.0054544883022274,-0.4562674386926307,-0.22699210540378145,0.0668952080484838
110,9.009,45.309,0.8279034105332126,0.19857398748350674,-0.3293951779663623,0.16977349029171832,-1.0423323740360133,-0.2878545351477381,-0.33147293384137394,0.46263245406606257
111,9.009,45.375,0.9027661506778002,0.17856376700036722,-0.3034098040370102,0.19232237853061013,-1.0429742807431581,-0.11414450193732689,-0.2812696597803903,0.5213171635971021
112,9.009,45.441,0.9636626331723644,0.1459226639536541,-0.3103910033085905,0.20095484326865518,-1.0383324558601983,-0.10106854329352807,-0.05466310152077317,0.3706689882838152
113,9.009,45.507,0.9884447820764446,0.11720973829058665,-0.18480620793278438,0.2044760111460438,-1.0410320354945108,-0.09825756025587598,-0.025405650505379327,0.055627798383398416
114,9.009,45.573,0.9772239661923038,0.09373492253362439,0.11353520188178329,0.20674059478312962,-1.0497412495006575,-0.10064025679678411,-0.0022967324143026435,-0.16818784898962297
115,9.009,45.639,0.900388902500273,0.06976028926303501,0.14024259397555383,0.20799573680121627,-1.0587426210240571,-0.10044981257619601,0.044490007178178956,-0.2708722589398166
116,9.009,45.705,0.7606647426951194,0.04353680928662132,0.2829073727233904,0.20942641211901858,-1.054836408161274,-0.10377965450609052,0.10573664693702824,-0.31768535876234605
117,9.009,45.771,0.634026284819058,0.013746499978811107,0.42037145982085167,0.21855270130486376,-0.8449776418836321,-0.0728483107444021,-0.07909697014061631,-0.374744860421662
118,9.009,45.837,0.463003971497991,-0.04542038854108989,0.5602697905725376,0.22523076576214363,-0.4126633877157815,-0.07826813085317857,-0.023506768456227255,-0.2990794757997076
119,9.009,45.903,0.2690874557234449,-0.11271459486782563,0.6345332769376173,0.22543103761840097,-0.38986102431578373,-0.17540148398518657,0.029009271455576732,-0.25477654314919834
120,9.009,45.969,0.1234636988293256,-0.17922870062957397,0.6388577688933337,0.292513070700468,-0.40202365971662735,-0.20569660778605492,-0.0045085377951790614,-0.28845216257747563
121,9.009,46.035,0.0566010898730419,-0.24470309269348178,0.6842688764038469,0.34936233094975466,-0.4254425764816601,-0.17854156990971387,-0.05349894414648015,-0.31054401788739805
122,9.075,44.781,0.074447660436091,0.07516033852588759,-0.2593037372110566,0.1760171593035347,-0.5518516660251492,-0.22850781256928782,0.04898727336693444,1.1382520835331713
123,9.075,44.847,0.1668449685658602,0.08989310020470706,-0.44846337831499283,0.1629763695948492,-0.5834077151623718,-0.25364459761401953,-0.009097882898135795,1.091849561354972
124,9.075,44.913,0.1886234366410742,0.10847540711506282,-0.5139813981170038,0.1177006898378786,-0.816684785086935,-0.3003521668197825,-0.0055506311132084525,1.083738936710833
125,9.075,44.979,0.3362713762655824,0.11012253776785075,-0.5160915761802747,0.0893967665708543,-0.9218083959725847,-0.2927686443099288,-0.005897487219211052,1.0637892357322611
126,9.075,45.045,0.5067107654736359,0.1036930736444725,-0.5405460600846514,0.13321757917714686,-0.9251784451097003,-0.2947320288152958,-0.02287059020036781,1.0772923092485729
127,9.075,45.111,0.580582816736117,0.10302843773420771,-0.5293890063219683,0.22013712399121688,-0.9395632729370852,-0.4723598707361495,-0.030007876841835875,1.1078798712619522
128,9.075,45.177,0.6903586436020914,0.11434156819416835,-0.48809663811708076,0.23928739178472358,-0.9720415320368428,-0.41007913632668774,-0.045013120201582976,0.698883413028448
129,9.075,45.243,0.7720239472962704,0.13420137380880173,-0.40216819988443975,0.2111465733349514,-1.0201444377784923,-0.2673032111817163,-0.23369228759370755,0.06478089899450976
130,9.075,45.309,0.8426744155891818,0.13597534690008545,-0.3296421232215275,0.18414660428088558,-1.043416401172266,-0.126438553141389,-0.33924494123352394,0.07136168544350294
131,9.075,45.375,0.9109863568228602,0.10934929437337444,-0.3406865191998072,0.1938835207435251,-1.0386997708893373,-0.10928088612945275,-0.21890052815839628,0.4425852650549553
132,9.075,45.441,0.964476224837292,0.07816919796001176,-0.2728443690574177,0.20081551558976302,-1.0363950028455269,-0.09963517503580774,0.002507967211372336,0.24522654231434837
133,9.075,45.507,0.9998934653913722,0.060687402938683174,0.16220342372009044,0.20580419987975757,-1.050711279635522,-0.09300735699522186,-0.033898904724239086,0.10148975059458692
134,9.075,45.573,1.0027076326142192,0.04516196168768455,0.22699937381333524,0.20849049074817325,-1.0672816645031988,-0.09195183910705367,0.018381807052261667,0.004684406893552574
135,9.075,45.639,0.9633039246874262,0.023865496361237665,0.26451603995728323,0.20947725711365406,-1.0775214620769313,-0.08865008213628509,0.03653240182010532,-0.1625738363793348
136,9.075,45.705,0.8015856079190338,-0.0032029745843631056,0.4681068776720396,0.20834730696137072,-1.062775664396961,-0.10749180045792975,-0.22707819292827813,-0.27384458908705284
137,9.075,45.771,0.6559377055302783,-0.034382411594577555,0.510975245791323,0.2125447276380802,-0.8172153845741186,-0.08357591344020801,-0.4428520811684413,-0.4593079679037605
138,9.075,45.837,0.4496742020145692,-0.0893267399279698,0.615250408670019,0.22358921572635887,-0.45540748425490085,-0.10817245550458715,-0.29517132224436526,-0.41629303951862506
139,9.075,45.903,0.263781327452398,-0.1587488623444716,0.6651925422071132,0.24717201177942144,-0.4392391240604278,-0.2278601817894096,-0.23861476383932642,-0.3926820103469051
140,9.075,45.969,0.1262297977225628,-0.2290761599474256,0.6778092778778302,0.33315350771225194,-0.44219455176406064,-0.23079875738837305,-0.22125190359764862,-0.4026711720014718
141,9.075,46.035,0.0476600265044057,-0.29196859952699883,0.7179860819797514,0.3454733257694411,-0.444671534013787,-0.1852821446910149,-0.18374285121519424,-0.3817179309723524
142,9.075,46.101,0.0204208564342174,-0.33111747580812123,0.7134504862472144,0.3114026049900283,-0.4284533620013532,-0.1863547557128858,-0.21376994471768315,-0.47676291921243596
143,9.141,44.781,0.0377454979807471,0.06275752724975375,-0.28660521061068345,0.17961181559180278,-0.5378627680025087,-0.2205077888299744,0.08919044949425903,1.1685431133807345
144,9.141,44.847,0.0896221740167403,0.07613219762868678,-0.24865251326248228,0.16473038453456051,-0.5508014585810488,-0.24328890491704902,0.061611391260722854,1.1271962395747774
145,9.141,44.913,0.1943965510657005,0.08627114745279954,-0.43236775430733265,0.1324628700313999,-0.7064887907646217,-0.33433757526977115,-0.0016860267632896522,1.0607854301253008
146,9.141,44.979,0.2617125103405258,0.0784020125460139,-0.49702039262752534,0.10387498705035285,-0.933361218086785,-0.324646113520431,-0.01589616531076346,1.0851009681745725
147,9.141,45.045,0.4556040164149441,0.06395200468183537,-0.49679467739147587,0.12361276287632719,-0.948659281887706,-0.2922906375501639,-0.02307725704363381,1.1051539471304748
148,9.141,45.111,0.5608466582914029,0.057548903311425606,-0.4841722722110444,0.14008602260763106,-0.9625188498948475,-0.278017367878956,-0.025474271592359706,1.0734858593547674
149,9.141,45.177,0.6887235812719248,0.061062694359257014,-0.4594288261208448,0.21111311359925566,-0.9891905770258457,-0.12341303254959689,-0.037300860374654625,0.9452514461973982
150,9.141,45.243,0.7818205527111398,0.07789137604363675,-0.3895607717777685,0.24220665056895868,-1.030621684482975,-0.07178226046870588,-0.11918369500028131,0.455734683584884
151,9.141,45.309,0.8521786122950263,0.08183849110013573,-0.3258858774169717,0.20094835224313107,-1.0553619390446847,-0.08879751428207408,-0.2555430314263456,0.38604047258696483
152,9.141,45.375,0.9192183401175076,0.05509173084166889,-0.3260370508114574,0.19924857007158758,-1.051077762019381,-0.0967733443963453,-0.11646275487317644,0.2847859962596683
153,9.141,45.441,0.9915596376690022,0.028955164019043668,0.019516049533047312,0.20440332438985012,-1.0541183846872149,-0.09253023150366885,0.1308913231359972,0.1938321353091667
154,9.141,45.507,1.0556320170958136,0.011985705191794527,0.17334374858355872,0.20732823880505896,-1.0692314934944671,-0.08313618263712108,-0.04459314833549496,0.08847230320235776
155,9.141,45.573,1.0164965692009615,-0.0009079142148379236,0.23371011125452312,0.20921267756466638,-1.086012737860964,-0.08370377035443931,-0.009780352723155823,0.04534559433360015
156,9.141,45.639,0.9766318013962196,-0.02707948307669718,0.2785044097170535,0.208180737818488,-1.087459260701698,-0.07726208684060153,-0.16160886273592592,-0.12473839659865482
157,9.141,45.705,0.8077185996243291,-0.05635737040006998,0.5264263798745905,0.20466389271654878,-1.0611847020517018,-0.10453881080360686,-0.4523192642512394,-0.25452915399908516
158,9.141,45.771,0.6428241889957907,-0.0803513642140824,0.555378259220344,0.20654634954764722,-0.7614614931281609,-0.08472289752719983,-0.5803063543727465,-0.5086462750380674
159,9.141,45.837,0.4182347490983826,-0.12989716092097964,0.670031221432471,0.22309868432482832,-0.4818853377120844,-0.10202529135848803,-0.44117274437317805,-0.48003745513108287
160,9.141,45.903,0.2260617322077333,-0.20489836373568326,0.7291424711184253,0.2852659143372015,-0.4754256989881797,-0.1925460387470725,-0.36604951723833334,-0.4569968578615152
161,9.141,45.969,0.1141214111237676,-0.27668050552306933,0.7526878343959851,0.3707202284550607,-0.46850702043979053,-0.18258366367376344,-0.3070628472535121,-0.4535203592577888
162,9.141,46.035,0.0564842451393909,-0.33540802354955496,0.7535040160564698,0.35586080367738177,-0.45213263751572325,-0.175703620923865,-0.2700068833725904,-0.48267305183650205
163,9.141,46.101,0.0195499039999627,-0.36926595766004033,0.7201811536658707,0.3043893493154456,-0.42618062998817785,-0.17868158823870758,-0.2529677131007392,-0.568793075575857
164,9.141,46.167,0.0079906886291859,-0.3959716212724481,0.6805634951591216,0.2663155680064103,-0.41282261284432886,-0.18217893021862475,-0.24353071743772456,-0.643014647026949
165,9.207,44.715,0.00843128638844,0.0567305783505303,-0.3164756301683712,0.17140466903730323,-0.5122866037553344,-0.2227169709877211,0.0890818425665599,1.1623575016131185
166,9.207,44.781,0.0188837939467194,0.052449443232364605,-0.303148731341127,0.17692033316810507,-0.5244584897894813,-0.21878548928999636,0.09790159891096578,1.172521373613093
167,9.207,44.847,0.0657369609608334,0.05674214263601286,-0.2831090907188171,0.1667391638610896,-0.5414941112912184,-0.2308953042683169,0.10995393158091099,1.1585303502169149
168,9.207,44.913,0.1591407174808086,0.059416891849318226,-0.41545905915647086,0.13959219720903362,-0.6765458042792822,-0.30580964144285516,-0.007398696106945677,1.098761765225101
169,9.207,44.979,0.2201697197008082,0.04081287302654152,-0.4884172488856361,0.1199668477525472,-0.9451213057757336,-0.26693349269624256,-0.03449359229393226,1.1500258657165277
170,9.207,45.045,0.4182957931599023,0.023951079546390384,-0.46200149277423463,0.11997432043183406,-0.9714126199671145,-0.25185662406526305,-0.028960662749438176,1.1481448628409228
171,9.207,45.111,0.5520134896648039,0.012631724100224926,-0.4513063117343755,0.1238637282567841,-0.9831843648880969,-0.2142917305411806,-0.029714841240066733,1.0778758017093115
172,9.207,45.177,0.6907614800441021,0.010095038491482168,-0.4409950423667459,0.19682869417436286,-1.0045744140369182,-0.0782811933741468,-0.06049216273175793,0.7863477315293369
173,9.207,45.243,0.7970414337148574,0.026234969040890656,-0.3656404106100535,0.24991845394270554,-1.0430227522269906,-0.026419965370023068,-0.10788495311419712,0.3526431892645257
174,9.207,45.309,0.8952370367991166,0.0354819281889666,-0.3025309258943384,0.20796550178449,-1.072172709128583,-0.07276766792040568,-0.3364289690848098,0.34653744364113676
175,9.207,45.375,0.9710769180908312,0.01893767952296252,-0.25039711483170396,0.2049342651302477,-1.0775096895654799,-0.08407839042120206,-0.059137927689069544,0.3074117109196849
176,9.207,45.441,1.0349630434427808,-0.0017616725905626397,0.12085698871282749,0.20784563027553568,-1.0837786999913126,-0.08317789538498074,0.025069177094899912,0.14086140039580652
177,9.207,45.507,1.0882674164030663,-0.014611679592237078,0.19002145991982378,0.21002773952674966,-1.1005619140967733,-0.07584866142140038,-0.035213059053408484,0.08682724601525925
178,9.207,45.573,1.0442229817172344,-0.03361813644848019,0.25667234604393985,0.2099993758090437,-1.1090304461372456,-0.08010622578996465,-0.059498638632458564,0.07176107014817937
179,9.207,45.639,0.9822509652564364,-0.06427116560227031,0.31634063434413995,0.20775566630510467,-1.1027723433445509,-0.08036457475701689,-0.23970498562891873,-0.05674061398362913
180,9.207,45.705,0.8279261916093015,-0.09577585863942756,0.555281838177389,0.20241692519470186,-1.0674016953742047,-0.11267794992432928,-0.42767158544194683,-0.22914112687630522
181,9.207,45.771,0.676118246069148,-0.11656062655928488,0.5773972651381469,0.20365324676450836,-0.7811119074518296,-0.08771846265860192,-0.6359930797787345,-0.5613091746216402
182,9.207,45.837,0.4343891451976299,-0.16403724844488807,0.700989818938714,0.22295881016964306,-0.5060506715151375,-0.10662138134720289,-0.5516056226708963,-0.5699303404905081
183,9.207,45.903,0.2456043486959657,-0.24125963400570516,0.7605051240587406,0.31722462333977364,-0.5086254762288404,-0.18692499279511976,-0.47352985467427733,-0.5497827847401233
184,9.207,45.969,0.1265135380447064,-0.31697396661521715,0.7967646316028077,0.4015768913371207,-0.5044697624445106,-0.1521386321166502,-0.3750772383209393,-0.5226291437479575
185,9.207,46.035,0.0683442605516828,-0.38025510566230125,0.7964359838583954,0.3828544038407862,-0.4771121905477419,-0.13438540324342663,-0.29409605991186405,-0.5307304347064346
186,9.207,46.101,0.0223595384404554,-0.4214624315824361,0.7600585581431336,0.3261006327569988,-0.4438933098108635,-0.1225087146021043,-0.22360693136130733,-0.5718768803387257
187,9.207,46.167,0.0084301703264232,-0.45105501917257096,0.6765285475239722,0.2784510231572572,-0.42895678911980556,-0.1471279288809672,-0.20051747644226572,-0.6644796862488063
188,9.207,46.233,0.0041684410207472,-0.4819528999124236,0.6124611902525197,0.24393883160479493,-0.424024315151455,-0.13379817266047578,-0.14019472516474324,-0.7516761550484212
189,9.273,44.649,0.0059697426154353,0.05563312740706478,-0.3201473820835986,0.16889787461538786,-0.508733762792604,-0.2249931724258885,0.08822309654799299,1.1531260262490435
190,9.273,44.715,0.0081745173091378,0.053750340084260384,-0.316951931910219,0.17022860706981285,-0.5104973282085787,-0.22313885257519575,0.0915557362113728,1.1587072293322054
191,9.273,44.781,0.0166955728585451,0.04712137171864757,-0.30230795629650414,0.17313704377624758,-0.5192301154528782,-0.2182965435058301,0.10623617107324021,1.1734414039902354
192,9.273,44.847,0.0581659350297953,0.04425350115521656,-0.2968044440895474,0.16237494462778426,-0.5334750812252446,-0.2329881385256844,0.1335849290843691,1.1685474209886628
193,9.273,44.913,0.1384065511667348,0.033575638811642494,-0.41525805327457077,0.13887745934671275,-0.6948618008822901,-0.289708566408294,-0.05773683824823218,1.133197315931652
194,9.273,44.979,0.2117071876237469,0.0035949445452648776,-0.4492550745660542,0.12628595385108748,-0.9497624620025376,-0.2462909216747175,-0.017327782018028953,1.1913912931699064
